text,sentiment,original_text
banyak partai politik kuasa rakyat peras gaji anggota dewan,0,"Kebanyakan partai politik yg berkuasa,semua dinaikkan,rakyat diperas untuk gaji anggota dewannya"
mahasiswa mahasiswa preman bayar rela rusak negeri,1,Mahasiswa sekarang jadi Mahasewa  preman bayaran yg rela merusak negerinya sendiri
assalamualaikum henti demo nya harga minyak gaya nya mahal turun kasihan rakyat nya beli rakyat suruh turun ya turun lihat almarhum suharto almarhum turun ribut tiga periode,0,Assalamualaikum Cara Henti Kan Demo Ini Satu Aja Cara Nya Kembali Harga Minyak Gaya Bisa Nya Apa Aja Yang Mahal Turun Kan Kasihan Rakyat Kecil Pak Sebelum Nya Mampu Mebeli Ini Sekarang Dia Tak Mampu Dan Satu Lagi Kalau Rakyat Suruh Turun Yah Turun Lihat BPK Alm Suharto Alm Turun Gak Mau Menjadi Ribut Besar 2 Yang Ketiga Cukup Dua Pirode Saja Itu Saja Pak 😊😊
mahasiswa cerdas polisi tentara rakyat pakai senjata menang rakyat maju pepet mundur,1,Mahasiswa harus cerdas polisi dan tentara sedikit rakya banyak walaupun pakai senjata tetap menang rakyat maju dipepet jgn mundur&#39;
demo bawa anak panah perang iya mahasiswa kayak mahasiswa mahasewa,1,Demo bawa anak panah mau perang atau gimana ini🤣🤣🤣🤣 masa iya mahasiswa kaya gitu ...itu mahasiswa Ama mahaSEWA🤣🤣🤣🤣
lihat rrc demo mahasiswa rrc mahasiswa unjuk tembak tangkap berontak,0,Lihat RRC ada ga pendemo2 mahasiswa 😂😂kalau RRC mahasiswa demo😂 tembak di tempat 😭di angkap pemorontak
dalang rusuh ya cetus ide periode tangkap biang kerok khianat konstitusi bangsa indonesia,0,Dalang kerusuhan ya yg mencetuskan ide 3 priode itu tangkap s biang kerok penghianat konstitusi bangsa indonesia
amin selamat tugas tni polri moga allah lindung deh joko widodo pilih pilih orang unjuk kali tumbang koko sehat deh rakyat waras,1,Amin selamat bertugas tni polri smg allah melindungi lanjutkan saja pak deh.pak jokowi pilian bukan pilian orang2 demo berapa banyak kali ngk tumbang tetap koko sehat sll pak deh rakyat yg waras bersamamu
negara ricuh akibat usul periode,0,Negara jadi ricuh . Akibat adanya usulan 3 periode
tembak mahasiswa nya sifat binatang,0,Ditembak aja mahasiswa nya. Yg sifat binatang
bangsa habis mahasiswa halalharammahasiswa koruptor mahasiswa malu rakyat malu alat orang mahasiswa,1,"Masa depan bangsa kita ini habis karena mahasiwa ga tau halal😭haram😂😂mahasiswa pihak koruptor ,😭mahasiswa memalukan ga pihak yg benar 😭😭😀😀  rakyat 🙏🙏 malu lah bisa di pealat  orang2  😂😂😂😂 mahasiwa 👍👍👍👍👍👍👍👍👍"
unjuk tindak masalah heran tindak,0,demo dulu baru di di tindak lanjuti permasalahanya saya heran kenapa tak di tindak lanjiti masalah dari awal
hidup mahasiswa,1,HIDUP MAHASISWA
hidup mahasiswa indonesia,1,HIDUP MAHASISWA INDONESIA
ikut arti unjuk anarkis gilir tangkap nang,0,"Bnyk yg ikut2,tan ,, gk tau artinya,,  demo kok anarkis,, giliran di tngkp, nangis,"
mahasiswa ajar anjak dewasa arti etika akhlak contoh adik ajar sopan wawas luas santun,1,"Yg dikatakan mahasiswa adalah seorang pelajar yg sdh beranjak  dewasa, dalam arti beretika, ahlaknya baik, dapan dicontoh adik pelajar dibawahnya, sopan ,wawasannya luas, kata katanya santun dst."
indonesia demo hargaihhhhnegeri,0,Hanya di indonesia para Pendemo di Hargai.....hhhh<br>Negeri  apa ini....???
keren juang adil,1,kereenn.. lanjutkan perjuangan demi keadilan
dewan parlemen buka transparan,1,kami minta dewan <br>parlement secara terbuka dan transparan.
hidup mahasiswamegawati opung bakar,0,HIDUP MAHASISWA.<br>MEGAWATI DAN OPUNG BAKAR✊
dalang nya senyum senyum lihat berita gak asap api,0,Dalang nya lgi senyam senyum liat berita... Gk mungkin ada asap klo gk ada api.
sulit lawan bangsa tolong teman rugi dah susah susah ayo manfaat indonesia disiplin kuasa jabat semena mena ambil putus rakyat indonesia penting pribadi golong,0,Ini yg sulit.melawan bangsa sendiri.tolong teman²jgn buat seperti 98.nti kita rugi sendiri.dah susah makin susah.ayo kita buat hal² yg manfaat buat indonesia kita.dimulai dari mendisiplinkan diri kita masing².buat kalian yg lagi berkuasa.ingat jabatan hanya sementara jangan semena².harus tegas dalam ambil keputusan demi rakyat indonesia.jangan demi kepentingan pribadi dan golongan.
asli nya joko widodo mundur wakil nya rakyat sengsara miskin turun jabat mulia,0,Asli nya jokowi mundur sama wakil nya.rakyat da banyak sengsar.dan  moskin.turun dari jabatan itu lebih mulia.
erti etika sifat rusak luka orang pikir laku,0,"Ngerti etika tapi sifatnya merusak, dan melukai orang., Bennirin dulu pikiran dan kelakuanmu"
hidup susah bikin susah pahlawan sekolah jabat bantu rakyat lihat bbm minyak goreng turun harga unjuk pikir ya suka suka,0,"Hidup sudah susah, lu pada bikin tambah susah. Klo mau jadi hero, sekolah yang bener dan jadilah pejabat yg bener, setelah itu baru bantu rakyat... Kita lihat aja, apakah bbm dan minyak goreng bakalan turun harganya setelah demo 😁.. i dont think so.. Yah suka suka kalian lah.. 🤣"
mahasiswa pintar ajar,1,"MAHASISWA ITU PINTAR, DIA BELAJAR 😎"
mahasiswa tindak suruh orang tindak buruk,1,"Katanya masiswa kok tindakannya seperti itu, nyuruh orang benner tapi tindakannya buruk."
dpr mpr layak percaya kerja tidur aspirasi rakyat dengar,0,dpr dan mpr tidak layak dipercaya lagi kerjanya hanya tidur aspirasi rakyat ga didengar
kurang busur panah kait bom granat,1,kekurangan kata kata hingga busur panah di kaitkan wkwk gak sekalian di tambah bom granat .😂
semenjak pandemi sekolah batas kerja phk butuh bahan pokok harga nya lambung bbm dampak tindak kriminal eh jabat malu sibuk periode waras,0,"Semenjak pandemi,sekolah di batasi,kerja banyak di phk, kebutuhan bahan pokok harga nya melambung,BBM naik dampaknya banyak tindak kriminal sana sini eh pejabat kita gak tahu malu sibuk 3 periode waras apa gak"
juang mahasiswa,1,Lanjtkan perjuang kalian mahasiswa
moga adokquotmahasiswa mahasiswi juang rakyat lindung allah sehat aamin,0,"Semoga adok&quot;mahasiswa mahasiswi yg berjuang demi rakyat kecil,slalu di lindungi oleh Alloh dan di beri kesehatan......Aamiin YRA 🤲🤲🙏"
semangat mahasiswa indonesia biar hancur bangun indonesia,1,Tetap semangat mahasiswa Indonesia biar hancur semua bangunan di Indonesia 😂😂😂😂
moga juang kasih sehat selamat,0,semoga yg berjuang di kasih kesehatan &amp; keselamatan selalu...
butuh anak stm,1,Woi Klen Butuh Anak STM gaaa?
demo kritik apa bentuk sesuai jalur,0,"Kalau sudah ada yang demo, kritik, atau apapun bentuknya Pasti ada yang tidak sesuai jalurnya."
moga demo jalan tertib anarkis,0,semoga demonya bisa berjalan dengan tertib dan tidak anarkis
d e m o m a h a s i s w a t e r b i a d a b,0,D E M O   M A H A S I S W A   <br>       T E R  B  I  A  D  A  B  !  💀💀💀💀
anarkis tembak,0,Kalau masa sudah anarkis... tembak saja pak...
hasut kemarin priode kemarin bilang unjuk mahasiswa puluh orang bilang kemarin mahasiswa mana ya muncullternyata hasut sampah khianat bangsa,0,Buzerr. Yng kemarin minta 3<br>Priode <br>Yng kemrin bilang demo mahasiswa cuma puluhan. Orng <br>Yng bilang kemrin. Mahasewa. Kemana...  Yaa gk muncull<br><br><br>Ternyata. Mereka adalah buzer sampah yng menjadi penghianat bangsa.....
miris mahasiswa ajar buat rusak anarkis,1,"Miris, mahasiswa yg katanya terpelajar malah berbuat merusak dan anarkis."
asa tv berita mahasiswa demo,0,Ga da prsaan di tv brita mahasiswa Demo
hidup mahasiswa siswi juang sungguh mulya moga lindung allah,1,Hidup mahasiswa siswi...perjuanganmu sungguh Mulya...semoga selalu dalam lindungan ALLAH
dalang rusuh nya periode,0,"Dalang kerusuhan nya, yg minta tiga priode pak 😀"
tindak mafia minyak goreng polisi dukung bbm turun kasihan rakyat,1,menindak tegas buat mafia minyak goreng juga yg terakhir pak polisi.. and dukung juga bbm utk turun lgi.. kasian rakyat kecil
ricuh unjuk makassar tradisi bangga lestari,0,"Ricuh demo di mksr, .. tradisi yg dgn bangga dilestarikan, lanjooot."
polisi aneh cari dalang dalang periode logika gtu jea bingoong,0,Polisi kok aneh akan mencari dalang .. Sedangkan dalangnya itu adalah 3 periode logikanya .. Gtu jea kok bingoong
waspada chanel chanel hasut siar rusuh unjuk,1,Waspadai chanel-chanel buzzer yg hanya menyiarkan saat kerusuhan demo saja..
semangat rekan rekan polri mahasiswakalian bentrok akibat oknum negara suci,0,"Semangat untuk rekan rekan polri dan mahasiswa,kalian di bentrokan akibat oknum negeri ini di bulan suci"
bgm pwrnyataan joko widodo unjuk,0,Bgm pwrnyataan bpk jokowi ttg demo ?
wakil rakyat sungguh nihhbukan gedung,0,wakil rakyat sesungguhnya nihh..<br>bukan mereka yg ada didalam gedung.
dapat kirim surat unjuk unjuk tangkap,1,"kalau mau beri pendapat kirim surat saja, tak usah demo lagi, yang demo tangkap saja"
nya pimpin dpr dprd turun temu demo,0,"Harus nya pimpinan DPR , DPRD turun menemui pendemo ."
periode dah unjuk bodoh,1,blum terjadi 3 periode dah demo itu kebodohan
si luhut data rakyat periode bukti rakyat periode mahasiswa,0,"Mana yg kata si Luhut big data rakyat mau 3 periode, buktinya rakyat ga mau 3 periode,, lanjutkan mahasiswa"
pimpin mati nya cilik janji pimpin siluman malam kecut,0,wahai pemimpin ingat mati kata nya wong cilik mana janji mu jgn jdi pemimpin siluman apa2 tengah malam pengecut
nggak dihindariyg khawatir tragedi ulang,0,Ngk bisa dihindari<br>Yg dikwatirkan tragedi tahun 98 trulang lagi
mahasiswa kerja an,0,Mahasiswa kurang kerja an .
gaya kayak perang berani lawan rudal provokator batusalam sehat mahasiswa indonesia,0,Gayanya kaya perang <br>Pdahal.belom tentu berani lawan rudal <br><br>Itulah provokator dblik batu<br><br>Salam sehat mahasiswa indonesiaku
joko widodo periode gemuruh indonesia,0,Klo Jokowi 3 priode gemuruh Indonesia akan terjadi
mahasiswa jorok sok pahlawan bodoh politik ampun caper,0,inilah mahasiswa masa depan yg sangat jorok sok jd pahlawan padahal bodohnya politiknya minta ampun ternyata caper
kayak gagah nya sadar makan minum seragam nya doktor rakyat,0,ARAT SEMUA KYK GAGAH2 NA TDK SADAR MKN MINUM SERAGAM NA DR RAKYAT
gimana rusuh unjuk ketua dpr ri,0,Gmn mu gk rusuh..stiap ada demo ktua dpr ri kluar gk
mahasiswa kayak kambing hitam sungguh mahasiswa identitas intelektual lapang almamater pakai lapang ubah pasu baju hitam baju bebas ulah,0,Mahasiswa terus keknya yang jadi kambing hitam wkwk. Sesungguhnya mahasiswa selalu punya identitas intelektual dan jika di lapangan setidaknya ada almamater yang di pakai. But its fine segala hal yang sudah di lapangan sudah berubah jika pasukan baju hitam dan baju bebas sudah berulah.
ajar nkri aksi anarkis tolong terima aspirasi tuntut penting mau masyarakat puruk akibat pandemi,1,Makanya pelajar kita NKRI melakukan aksi sebelum anarkis tolong di terima aspirasinya karena apa yang mereka tuntut demi kepentingan umum bukan kemauan mereka tapi masyarakat yang lagi terpuruk akibat pandemi
gerombol pinokio bikin gaduh,0,Gerombolan Pinokio bikin gaduh saja
aparat semangat jalan sibuk lawan rakyat sibuk,0,Kpda aparat semngat menjalankan kesibukan melawan rakyat......sibukkkk trus...hhh
provokasi joko widodo periode tangguh milu sahabat turun harga janji nya lenceng,0,Jangan mau di propokasi .kata jokowi tidak ada 3 periode .tidak ada penanguhan pemilu you kita saling bersahabat dan turunkan harga aja .dan klw janji nya melenceng baru
terima kasih mahasiswa,1,Terima kasih mahasiswa
ujuk ah pinokio luhut biang mahasiswa lu salah luhut joko widodo partai lu tangkap mulut kotor unjuk,0,Ujuk rasa yg terakhir preeetttt ah pinokionya tuh sama luhut biang masalah mahasiswa luh salahin kenapa luhut sama jokowi dan tiga partai yg luh tangkap kerana dari mulut kotornya itu demo terjadi
sikat demo anarkis,0,Sikat terus pendemo anarkis...
dalang nya bikin bijak sok maling teriak maling,0,Dalang nya yang bikin kebijakan.. sotoy.. maling teriang maling
mahasiswa makassar top semangat daerah,0,Mahasiswa Maksar emang Top Penyemangat daerah lain👍
peluru lesat lesat daerah,0,1 peluruh melesat kami pun akan ikut melesat dari berbagai daerah..
demo ngaco salah alamat ngelantur periode ngaco aco aco pakai anarkis,0,Demo ngaco... Salah alamat <br>Ngelantur.... Klau untuk masalah 3 priode.... <br>Ngaco ngaco ngaco apalagi pakai anarkis....
mahasiswa oknum pp pemuda pancasila,0,BUKAN MAHASISWA TAPI ITU OKNUM PP PEMUDA PANCASILA
tunggu aksi rakyat,0,Tunggu aksi dari rakyat selanjutnya
polisi pakai kam mahasiswa pakai kam hebat moga allah lindung,0,Polisinya pakai pengaman sedangkan mahasiswa gak pakek pengaman hebat semoga allah selalu melindungi kalian
otak nya puasa mahasiswa,0,"Ga otak nya, puasa malah buat, mahasiswa apa itu"
hidup mahasiswaperjuangan biasajangan biar oligarki rakus hancur nkri,1,Hidup Mahasiswa....<br>Perjuangan Kalian Luar Biasa....<br>Jangan biarkan Oligarki Rakus buat hancur NKRI..
simak susah omong negara pusing ah,0,Hanya menyimak <br>Susah mau omong apalagi tntng negeri ini <br><br><br>Pusing ah
mahasiswa wakil rakyat,1,Mahasiswa wakil rakyat
demo mahasiswa brutal anarkis polri tindak niat demo dapat tuju rusuh,1,"Demo mahasiswa brutal Anargis , polri perlu bertindak tegas ,Niat demonya bukan untuk menyampaikan pendapat Tapi tujuannya untuk membuat KERUSUHAN"
perang saudara gara gara pimpin pro komunis,0,Perang saudara... Gara&quot; pemimpin sekarang pro komunis
mantap kapolda langsung turun jalan,0,Mantap pak kapolda lamgsung turun ke jalan 👍🔥
pimpin negeri suka bikin gaduh,0,Kenapa pemimpin2 Negeri ini suka bikin Gaduh terus !!
zaman suharto berani unjuk kaya zaman mah unjuk tangkap masuk sel,0,"Jaman suharto mana brani demo kya skarang, jmn dulu mah yg demo di tangkep masuk sel"
tangkap adil bukti rekayasa bukti,0,Segera tangkap adili kalo terbukti bukan rekayasa bukti
anggota dpr buta tuli tanggap aspirasi mahasiswa,0,Anggota DPR itu pada BUTA dan TULI.... Klu gak mau menanggapi Aspirasi para Mahasiswa.....
bohong polisi zalim bilang tunggang rakyat indonesia adil,0,Bohong polisi zalim yg bilang menunggangi... Itulah rakyat Indonesia yang minta keadilan
zaman sd suka keluyur smp suka ban orang tua sma suka tawur kuliah suka demo mantap rusuh negeri gas air mata rudal orang rusuh,0,"jaman SD suka klayaban, SMP suka mbantah ortu, SMA suka tawuran, kuliah suka demo. mantab lanjutkan kebotolanmu merusuh negri ini. <br>jangan di gas air mata pak.. rudal sekalian aja. orang2 rusuh itu"
juang tulus adik ku mahasiswa moga allah lindung amin,1,Perjuanganmu begitu tulus wahai adik2 ku mahasiswa semoga Alloh sllu melindungi mu aminnn
mahasiswa bawa gas air mata tuh,0,"Kalau mahasiswa juga bawa gas airmata gmna tuh,"
mahasiswa takut besok kelak pns korupsi,0,Mahasiswa sdh ke takutan klo besok kelak jadi pns ga bisa koropsi
terima kasih mahasiswa,1,Terima kasih mahasiswa😌
dampak pimpin rusak,0,Ini dampak para pemimpin yg rusak dan gak tau diri
coba gembor periode proses hukum sebab kerumun gaduh hukum indonesia warasjngn bokep urus,0,"Coba itu yg gembar gembor 3periode harusnya di proses hukum,karna menyebabkan kerumunan dan kegaduhan..itupun kalo hukum di indonesia masih waras..<br>Jngn bok*p di urusin."
umur hidup presiden indonesia jamin rakyat miskin ya joko widodo berantas koruptor,0,Seumur hidup ada prisiden indonesia yg bisa menjamin  rakyat miskin ya hanya pak jokowi . Brantas koruptor .
tuntut respons kuasa buta hati tuli,0,Tuntutan tdk direspons keterlaluan penguasa sdh buta hati budeg.
usul periode orang gendeng tanggung,0,Yg mengusolkan 3 priode itu orang gendeng dan harus ber tanggong jawap.
ayo saudara ku mahasiswa taji kaum komunis me milu tunda ya harga,0,Ayoo saudara ku mahasiswa tunjukan tajimu KPD kaum komunis me ..jangan sampai pemilu trtunda itu y ada nntik harga makin naik
onibuslawrevisi kpkdan bilang tolak bukti terjadikepercayaan masyarakat turundi khawatir,0,"<a href=""http://www.youtube.com/results?search_query=%23onibuslaw"">#onibuslaw</a><br><a href=""http://www.youtube.com/results?search_query=%23revisi"">#revisi</a> KPK<br>Dan masih banyak yang tadih bilang menolak dan buktinya terjadi<br>Kepercayaan masyarakat turun<br>Di HAWATIRKAN seprti diatas"
mahasiswa biadab,0,MAHASISWA BIADAB
tuk jabat elit sadar serakah becus wewenangitu gantung,0,Tuk semua pejabat elit harus sadar jngn sampe terjadi kembali 98 krn keserakahan dan tdk becus dlm wewenang<br>Itu semua tergantung dngn kalian ingin terjadi atau tdk
suka demo rusuh biar jabat enak duduk kursi biar pikir bikin atur bacot,0,Entah kenapa saya lebih suka pendemo rusuh karna apa karna biar tau para pejabat yg enak duduk di kursi biar mikir kalo bikin peraturan juga ngebacot jangan asal
mahasiswa mahasiswa anarkis aspirasi nya damai anarkis polisi hati hati usaha polisi masuk orang suruh masuk demonstran polisi salah tangkap mahasiswa tangkap jeblos penjara hajar lepas,0,"Ini Bukan Mahasiswa, Mahasiswa tidak seperti ini,Mengapa mereka harus anarkis,Jika mereka ingin menyampaikan Aspirasi nya,sampaikan secara damai jangan sampai anarkis,Polisi harus lebih hati hati dan usahakan Polisi harus memasukan orang suruhannya untuk masuk ke para Demonstran,agar tau mereka itu sebenernya siapa,Polisi jangan sampai salah tangkap!!Apabila ada selain mahasiswa tangkap Jebloskan ke Penjara kalau Bisa hajar di Tempat,jangan sampai lepas"
moga juang lindung allah,0,Semoga kalian yg sedang berjuang dalam lindungan Allah ...
situasi politik negara main organisasi masyarakat sengaja timbul gaduh dki yg kotajangan main tni polri aman nasional hadap situasi internasional negara penuh tarung politik geo ekonomi dampak perang inthankam ri peka jaga stabilitas aman nasional nkri,0,SIKON POLITIK DALAM NEGARA... yang sedang DIMAIMKAN oleh ORMAS.. Yang  yang sengaja menimbulkan / kegaduhan DKI..yg banyak datang dari luar kota..<br>jangan ber MAIN2 dengan TNI POLRI / sebagai KEAMANAN NASIONAL dalam menghadapi SIKON  INT dan dlm negara. <br>Yang penuh PERTARUNGAN POLITIK dan GEO EKONOMI.. dari dampak WAR INT...<br>HANKAM RI.. hrs tetap PEKA.dalam menjaga STABILITAS KEAMANAN NASIONAL / NKRI.🔋🔋🔋🔋
adil sosial rakyat indonesia adil ya coblos pancasila,0,Keadilan sosial bagi seluruh rakyat Indonesia.mana keadilan harus yah di coblos dulu percuma ada Pancasila ge
ribut ribut nyata nyata jadi joko widodo periode jabat ribut mahasiswa otak besok kelak pns takut korupsi,0,Pada ribut apa yg di ributkan nyatanya sebenarnya belum nyata kejadian pak jokowi 3piorede . Masa jabatan msh 2th.sdh pd ribut .mahasisa ga punya otak . Paling yg besok kelak klo sdh jadi pns takut ga bisa koropsi .
oh pandemi tahun mahasiswa ajar lempar batu ya ajar akademik uji praktik nya ya,0,Ohhh jd selama pandemi bertahun2 tu mahasiswa cuma belajar lempar batu ya kirain belajar akademik jd skrg tu ujian praktek nya ya
unjuk rusak mahasiswa akhlak demokrasi bablas,1,"klo  demo  sampai  merusak <br>itu Mahasiswa  tak berakhlak, <br>berdemokrasi  yg  Kebablasan"
terima kasih mahasiswa wakil moga sehat selamat sukses bravo mahasiswa,1,Terima kasih mahasiswa mewakili kami. Smga kalian sehat. Selamat sukses. Bravoahasiswa
berita ricuh mediatujuan aksi kawal kawal media,1,"Berita kericuhan terus yg dibesarkan sama media🤦tujuan aksinya kawal dong , kawal terus dimedia👍"
joko widodo doang temu merekagiliran bikin citra pintar sok kalem menteri pilih pikir rakyat gilir korupsi gede tutup contoh minyak goreng kelar mafia perintah sulit percaya pura pura,1,Mana tu pak Jokowi keluar doang di temui mereka.<br>Giliran bikin pencitraan aja pintar sok2 kalem.menteri2 pilihan bapak tidak pada memikirkan rakyat.giliran korupsi di gede in saling menutupi.contoh kecil aja minyak goreng aja kagak kelar2 mafia siapa.pemerintahan sulit di percaya banyak pura-pura
proses hukum omong periode buka salah rakyat,0,Yg harus di proses hukum yg ngomong tiga periode bukanya selalu menyalah kan rakyat
anarkis muncul rakyat butuh juang rakyat juang mahasiswa juang bela politikus busuk,1,Banyak para anarco muncul<br>... rakyat gak butuh perjuanganmu.. rakyat udah bisa berjuang sendiri tanpa mahasewa.. mereka lebih banyak. Toh mereka bukan berjuang bela para kadrun politikus busuk.
semangat mahasiswa maju,0,Smangat buat mahasiswa maju terus
dalang perintah demo kerja aparat negara becus sengsara rakyat atur berat masyarakat jabat,0,"yg jd dalng tu adlh pmrnth sendiri,knp jd ad demo,krn krj kalian sbgai aparat negara tdk becus sllu mnyengsrkn rkyt dgn aturan2 yg mmbrtkn kpd msyrkt tdk kpd  kalian hei para pjbt"
alhamdulillah kota kondusif moga jalan ibadah selamat goda setan ter kutuk,1,"Alhamdulillah klu ibu kota kondusip,semoga yg sedang menjalankan ibadah di selamat kan dari semua godaan setan yg Ter kutuk."
terima kasih mahasiswa bangun tidur nyeyak,0,"Terima kasih mahasiswa,, sudah bangun dari tidur nyeyakmu,,"
ya allah betah banget sih bikin rakyat unjuk taktik indonesia rusuh indonesia kacau indonesia serang hebat,0,Ya allah betah bgt sih pa..bikin rakyatmu berunjuk rasa?apa ini taktik bpk agar indonesia rusuh?indonesia kacau indonesia saling serang??hebat...
dalang ya luhut coba omong periode unjuk kayak,1,"mau tau dalang ya siapa &quot; itu Pak Luhut coba klo dia kg ngomong 3 periode ,,kg bakalan ada demo kaya gnih,"
muat lihat ulah bikin rusuh mengatasnamakan rakyat,0,Muat lihat ulh mereka slslu bkin rusuh tp mengatasnamakan rakyat
dalang rusuh tangkap masuk buaya makan,1,Dalang kerusuhan harus di tangkap masukin ja ke buaya buat makan
berita nya sudut mahasiswa,0,Berita nya menyudut mahasiswa
unjuk preman,1,Yg demo itu para preman
ya kawal unjuk mahasiswa tni adem lihat nya pihak rakyat,1,"Bisa gak ya yg kawal demo mahasiswa itu TNI, adem gitu liat nya berpihak sama rakyat."
hati hati susup ricuh hidup mahasiswa,0,Hati&#39;ada penyusup yang buat ricuh . Hidup mahasiswa
unjuk laku,0,Unjuk rasa di lakukan krna ada masalah 🤔
mudah mudah mahasiswa nkri lindung maha kuasa maaf polisi anak mahasiswa bangsa musuh aniaya aman mahasiswa anak bangsa juang masyarakat bangsa,0,"midah&quot;han para mahasiswa di nkri ini dlam lindungan yg maha kuasa,,mff pak polisi, para anak&quot;mahasiswa bangsa ini jangan di musuhi/di aniniaya, klo ada pun yg kalian amankan,,,karna mereka mahasiswa, anak&quot; bangsa yg memperjuangkan masyarakat bangsa ini....."
maaf tni bilang unjuk lang demokrasi,0,Maaf bapa TNI...jgn blng unjuk rasa ini yg terakhir krna melangkah Demokrasi 🙏
kuat apa mau lengser joko widodo joko widodo lengser joko widodo takdir presiden baik negara,0,"Sebesar n sekuat apapun kemauan kalian ingin melengserkan jokowi percuma jokowi tk akn lengser ...karena jokowi sdh di takdirkan jdi president yg terbaik buat negeri ini.....!!!..,"
rakyat paksa sehat negeri sakit,1,RAKYAT DIPAKSA SEHAT DINEGERI YANG SAKIT.
ade armando sok pahlawan nya babak babak bur hasut terlau berani hadap demo,0,Ade armando sok pahlawan akhir nya babak belur  buzzer ini terlau berani menghadapi masa pendemo
berita ricuh,0,Kemana mana yang diberitakan ricuhnya....
maju mahasiswa,0,Maju terus mahasiswa
jatuh nya korban unjuk cipta anarkis duluan polisi tindak salah polisi demo gokkalian anarkis warga simpati cam,0,"Jatuh nya korban itu kalian sendiri yg demo yg cipta kan,kalian yg anarkis duluan....jd klu polisi bertindak tegas,jgn salah kan polisi...pendemo2 be gok,kalian anarkis,kita warga pun gak simpati lg cam kan"
maju bangsa kuasa orang gila si joko widodo adil timbul gaduh negeri,0,Maju terus jangan sampai Bangsa Ini di Kuasai Orang GILA!!!. SI JOKOwiDODO Harus di ADILI karna sudah menimbulkan KEGADUHAN Di Negri ini
ricuh viral tuntut berita ulang ulang,1,kenapa cuma kericuhannya yang diviralkan sedangkan tuntutan mereka tidak diberitakan berulang ulang
masyarakat indonesia kali dukung mahasiswa,1,Masyarakat Indonesia pst kali ini smuaa dukung mahasiswa
mantap rakyat dukung polisi tni,1,"Mantap , kami sebagei Rakyat Sangat mendukun Pak polisi danTNI 👍"
maju mahasiswa bravo,1,"Maju terus mahasiswa bravo,"
ya allah lindung mahasiswa bantu masyarakat indonesia amin,1,"Ya Allah lindungilah para mahasiswa, yg telah membantu masyarakat Indonesia amin"
mahasiswa dungu tanggung rusuh inikalian belah kecuali dungu agenda jelasmasa bangsa suram kualitas mahasiswa dungu pragmatis turun jalan pakai nalar sehat bangun sadar tabuh genderang tari orang surup,1,MAHASISWA DUNGU IKUT BERTANGGUNGJAWAB TERHADAP KERUSUHAN INI...KALIAN TIDAK SEDANG MEMBELAH SIAPAPUN KECUALI KEDUNGUAN KALIAN....AGENDA NGAK JELAS...MASA DEPAN BANGSA AKAN SURAM JIKA KUALITAS MAHASISWANYA SEPERTI INI...DUNGU...PRAGMATIS..DAN ASAL TURUN JALAN...PAKAI SEDIKIT NALAR SEHAT KALIAN...BANGUN KESADARAN SIAPA YANG MENABUH GENDERANG HINGGA KALIAN MENARI SEPERTI ORANG KESURUPAN INI....
sorot jokowi periode turun,1,KENAPA YANG DI SOROT JOKOWI? SEHARUSNYA YANG KELUARKAN KATA 3 PERIODE ITU YANG DI TURUN KAN WKWKWK. UPS
moga oknum provakasi usut polis,0,Semoga oknum provakasi segera diusut pihak kepolisan.
tuan lbp muncul batang hidungnyakok dudung unjuk bungkam demokrasi rakyat banjir darah konstitusi bangsa ubah seenaknyabravo nkri,0,"Dimana Tuan LBP, knpa tdk muncul batang hidungnya.<br>Kok Pak Dudung bisa katakan bhwa ini unjuk rasa yg terakhir, jangan bungkam demokrasi pak, rakyat siap banjir darah jika konstitusi bangsa mau dirubah seenaknya.<br>Bravo NKRI"
mahasiswa puasa ibadah,1,Mahasiswa kok gitu bulan puasa ini bnyak beribadah
prihatin lihat rakyat susah,0,prihatin lht rakyat susah.
ayo juang harga minyak goreng pertamax turun dpr cuman sandiwara sok perhati marah menteri dagang nyata harga minyak goreng pertamax tekan usaha gemar mafia minyak,1,"Ayo terus berjuang sampek harga minyak goreng dan pertamax turun, dpr jgn cuman sandiwara saja sok perhatian dan marahin mentri perdagangan tapi nyatanya hrg minyak goreng dan pertamax tetep naik. Tdk bisa menekan pengusaha fan mafia minyak"
massa mahasiswa main wayang dalang sinden layar,0,"Massa / mahasiswa adalah pemain / wayang , dalang dan sindenya gk kelihatan di layar ..."
demo atur,0,"Percuma demo2 ini juga setingan,semua akan tetap terjadi"
masyarakat lndonesia ya mudah provokasi kasihan ikut,0,Gimana cara menjelaskan ke masyarakat lndonesia ya..?? agar tidak mudah di provokasi aku merasa kasian sm mereka yg hanya ikut&quot;an tanpa tau masalah yg sebenarnya
mahasiswa buruh demomahasiswa wakil koruptor,0,Sekarang mahasiswa jadi buruh demo...<br>Mahasiswa Mewakili koroptor hambalang...
mahasiswa rakyat awas rakyat maju,0,"ini masi mahasiswa belum rakyat, awas jangan sampai rakyat yang maju"
demo indonesia semangatperjuangan,0,"Demo hari ini bukan tanpa sebab yg berlangsung di seluruh Indonesia. . <br><br><a href=""http://www.youtube.com/results?search_query=%23semangatperjuangan"">#semangatperjuangan</a>"
usut tuntas sanksi hukum polisi tuman,0,Isut tuntas dan beri sangsi hukuman pa polisi....tuman....!!
