text,sentiment,original_text
demo murni lagig percaya ditunggangidarah mendidihg marah banget tunggang demo inidengarrrrrsiapapun tunggang demo inig kutuk kena covid jenazahkalian sampah busuk usak bumi pertiwi cinta,1,"Ini Demo udah gak murni lagi.<br>G percaya 1,000% kalau ini pasti ditunggangi.<br>Darah g mendidih...<br>G marah banget sama pihak2 penunggang demo hari ini.<br>DENGARRRRR!!!!<br>SIAPAPUN PENUNGGANNG DEMO HARI INI,<br>G KUTUK KALIAN KENA COVID-19 SAMPE JADI JENAZAH!!!!!<br>KALIAN SAMPAH BUSUK PERUSAK BUMI PERTIWI YANG SANGAT G CINTAI."
undang undang enak rakyat anak ingus demo,0,"Kalau UU ini enak untuk rakyat , anak ingusan juga ga bakalan demo paaaaaaaaaaa"
rakyat giring masuk jebak batmankalau demobanyak covidnanti jual vaksin laris manisdi jebak periode,0,Rakyat di giring masuk jebakan batman<br>Kalau banyak demo<br>Banyak covid<br>Nanti baru penjualan vaksin <br>Laris manis..<br>Di prank lagi <br>3 periode😀😀😀
dewan wakil rakyat beban rakyat,0,Saya tanya <br>Apa guna DPR? <br>Hanya membebani rakyat?
detik mahasiswa tangkap lanjut video langsung potong ayo media tampil rekam potong edit,1,"Detik ke <a href=""https://www.youtube.com/watch?v=LvRmkq70AzI&amp;t=00m12s"">00:12</a> mahasiswa ketangkap lalu di pukul. Saya yakin sebenarnya ada kelanjutan video itu, tpi langsung dipotong. Ayooo media tampilkan semua rekaman tanpa ada yg dipotong / edit"
demo provokator adil demo partai propokatorini demo biaya demo suara dengar wakil rakyat,1,"demo ini tidak ada propokator karena mereka semua merasa tidak ada keadilan,jika demo partai pasti ada propokator,<br>ini demo tdak ada(membiayayai) mereka demo karena suara mereka tidak pernah di dengar sama wakil rakyat"
indonesia subur rakyat nganggurr,0,Indonesia subur rakyat nganggurr....😭😢
demo model coba sopan aspirasi rusak pikir ya,1,"Demo model apa seperti bgitu..coba yg sopan sampaikan aspirasi jgn merusak brgitu, dimana pikirannya ya"
demo bentrok polisi dewan wakil rakyat nya kesah duduk duduk rumah dewan wakil rakyat nya langsung,1,"Percuma demo2 bentrok ama pulisi,tp dpr nya yg ngesahin duduk2 drumah,lbih baik datangi dpr nya lgsung."
patut tentara nasional indonesia turun tenang,0,Sepatutnye kenapa TNI x turun tenang kan
ulah jabat rakyat korban,1,Ulah pejabat Rakyat jadi korban...
sabar nama orang gila,0,Sabarin aja  namaya jugaorang gila
presiden nya yah tanggung,0,Persiden nya kemana yah ga bertanggung jawab
rakyat percaya perintah harga aparat dihormatiditaiwan rakyat takut perintah menteri rakyat patuh undang undang,1,Rakyat sdah gak percaya pemerintah..harga diri aparat tdk dihormati...<br><br>Ditaiwan .semua rakyat takut pemerintah..baik dari yg mentri sampai rakyat bawah..hampir semua mematuhi undang2
heran suka demo bentrok polisi salah alamatpolisi gedok palu cari langsung orang orang dewan wakil rakyat undang undang kesah cari rumah biar tau rakyat marah,1,HERAN ama yg suka demo trus bentrok ama polisi.kalian itu apa ga salah alaamat.polisi ga ikut gedok palu.kenapa ga cari langsung itu org2 dpr yg buat itu UU yg ngesahin dll cari aja sampe ke rumahnya biar tau kalo rakyat marah
unjuk bagus polisi papua konflik kirim aman biar stres tangan konflik tembak papua tangan demo biar stres hutan mulu segar,1,Unjuk rasa Gini bagusnya Polisinya dari papua khususnya dari tempat Konflik yg di kirim pengamanan ke sana biar mereka gak stress tangani konflik penembakan di papua terus tp tangani demo sperti gini biar gak stress mereka di hutan mulu atau refresinglah gtu.
lupa kuasa tangan rakyat,1,Jangan lupa kekuasaan ada di tangan rakyat......
pidato soekarno quotjadikan derita ku saksi kuasa presiden batas kuasa langgeng kuasa rakyat kuasa tuhan maha esaquot,1,Seperti pidato ❤️ Soekarno 👍 🥰<br>. &quot;Jadikan deritaku ini sebagai kesaksian bahwa kekuasaan seorang Presiden sekalipun ada batasnya. Karena kekuasaan yang langgeng hanya kekuasaan rakyat. Dan diatas segalanya adalah Kekuasaan Tuhan Yang Maha Esa&quot;.
kali era jokowi pro rakyat rakyat korban,1,"Sudah beberapa kali diera jokowi terjadi seperti ini,,,,katanya pro rakyat tapi kenapa rakyat trus jadi korban"
hai aparat sakit rakyat khianat,1,Hai km aparat jangan anda sakiti rakyat. Penghianat kalian
polisi tolong bantu kamiapa bain dewan wakil rakyat tolong,0,"Pak Polisi tolong lah bantu kami,apa gunanya belain DPR ?<br>   TOLONGLAH"
om bus hukum tingkat sejahtera rakyatom bus hukum untung usaha kelas tengah atasemang usaha bagi untung usaha nya karyawanburuhbukan hak buruhtp buruh tunggu baik bos nyaklw bos nya buruh apga jalan om bus hukum sejahtera rakyattidak kompromi murah harga produksiemang undang undang nya manis bungkus cipta kerjaburuh indonesia paksa mesin pekerjaini citaquot rakyat,1,EMANG OM NI BUS LAW BISA MENINGKAT KAN KESEJAHTERAAN RAKYAT??<br>OM NI BUS LAW HANYA MENGUNTUNGKAN PENGUSAHA KELAS MNENGAH KE ATAS<br>EMANG ADA PNGUSAHA YG MAU BERBAGI KE UNTUNGAN PRUSAHAAN NYA DNGAN KARYAWAN/BURUH??<br>BUKAN HAK YG DI DAPAT BURUH<br>TP BURUH HANYA MNUNGGU KBAIKAN DRI BOS NYA<br>KLW BOS NYA GA BAIK BURUH DAPAT AP??<br>GA AKAN JALAN OM NI BUS LAW INI UNTUK MENSEJAHTERAKAN RAKYAT<br>TIDAK ADA KOMPROMI DEMI MURAHNYA HARGA PRODUKSI<br>EMANG UU NYA TERLIHAT MANIS DI BUNGKUS DNGAN KATA <b>CIPTA KERJA</b><br>BURUH INDONESIA AKAN DI PAKSA JADI MESIN PEKERJA<br>INI BUKAN CITA&quot; RAKYAT
demo gedung dewan wakil rakyat hancur duit rakyat renovasi bambangggkenapa rumah pribadi aja,0,Drpd demo di gedung Dpr kalo pun hancur nanti duit rakyat buat renovasi bambanggg.<br>Kenapa ga kerumah pribadi ajaa 🐴
perintah larang kerumun perintah cipta kerumun,1,Pemerintah melarang ada kerumunan tapi pemerintahlah yang menciptakan kerumunan
oknum indonesia gahar gahar demonstran,0,Oknum di Indonesia gahar gahar kalau sama pendemo. Wkwkwkwkkw
berani mahasiswa tanding nya,1,Keberanian mahasiswa TDK ada tanding nya
saudara i mari renung ucap karno quotperjuangan mudah lawan jajah juang sulit lawan bangsa quot,1,"Saudara /i, marilah kita merenungkan kembali ucapan Bung Karno &quot;perjuangan ku lebih mudah karena melawan penjajah, namun perjuangan kalian lebih sulit karena melawan bangsa sendiri &quot;"
adem ayem orang tani,0,ADEM AYEM DADI WONG TANI😂😂
bilang mahasiswa rakyat korban,0,Knpa tdk bilang kalau  mahasiswa dan rakyat yg jdi korban...?
cuman indonesia perang rakyat,1,Cuman di indonesia yg berperang sma rakyat sndri
dewan wakil rakyat republik indonesia sadar buruhdan negara demokrasi rakyat majikan,1,DPR RI tidak sadar bahwa sebenarnya mereka adalah buruh...<br>Dan bahwa di negara demokrasi rakyat adalah majikannya..<br>😠
tangan kosong mahasiswa,0,Tangan kosong bener kata mahasiswa..
kawan wakil rakyat pilih rakyat akibat amplop milu,1,Ingatlah kawan. yang menjadi wakil rakyat itu pilihan rakyat sendiri. akibat dari amplop waktu pemilu.
indonesia warga negara indonesia baku hantam,0,Indonesia sdg tdk baik&quot; sj....sesama warga negara lndonesia saling baku hantam...
perintah lemah uang aparat tentara nasional indonesia kalah kacung kacung bayar rakyat bosan tonton orang huru hara bikin sakit mata polisi tembak demo mata rusak fasilitas rakyat pas mata tinggal mata mantan demonstran anarkis,1,"pemerintah terlalu lemah segalay ada uang aparat dan tni,,, masa kalah sama kacung2 bayaran seperti ini,,, rakyat setiap hari bosan jg harus menonton org huru hara bikin sakit mata,,, klo sj sy jadi polisi sy tembak satu2 yg demo,, tepat dimata karena  merusak fasilitas rakyat pas di matanya,,, jd tinggal di ingat klo mata gk ada satu berarti mantan pendemo anarkis,,,,,,,,,,,,,"
tentara nasional indonesia turun tangan kasihan indonesia,0,"Kenapa Pak, TNI Tidak Turun Tangan ... Pak? <br>😭😭😭<br>Kasihan indonesia ku Pak 😭,"
erti dah perintah tinggal masyarakat biar korban,1,"Gk ngerti dah pemerintah, padahal tinggal turutin aja keinginan masyarakat biar gk banyak korban"
tuh payah pakai gas air mata tangan kosong berani,0,Apaan tuh noob pake gas air mata tangan kosong kalo brani jancok
tentara nasional indonesia bela rakyat,0,Dimana TNI .. Pembela Rakyat
dukung demo penting rakyat sesuai atur anarkisme rusak fasilitas perintah kutuk orang orang ambil untung demo,1,"Kami mendukung demo demi kepentingan rakyat, asalkan sesuai dengan aturan, tidak anarkis dan merusak fasilitas pemerintah, dan kami mengutuk orang2 yang hanya mengambil keutungan dari demo....."
ya allah polisi korban tumbal rezim rakyat polisi korban,0,"Yaa Allah......mengapa pak polisi jadi korban,jadi tumbalnya rezim,rakyat dan polisi dikorbankan"
mantap maju juang rakyatbubarkan kuasa zalim,1,Mantap maju terus pejuang rakyat...bubarkan penguasa zalim
visi misi dewan wakil rakyat negeri duduk main pubg pulang main free fire negara keras area pochinki georgopolbener bener aneehhkebanyakan main pubg,1,"sebenarnya apa visi dan misi seorang DPR di negeri ini, apa mereka hanya duduk sambil main PUBG terus pulang lanjut main FREE FIRE <br>sampai akhirnya negara kita hampir sama serupa kerasnya seperti area POCHINKI &amp; GEORGOPOL<br><br>bener-bener aneehh<br>kebanyakan main PUBG"
undang undang an investor investasi indo investor lihat bibit bebet bobot negara lari usaha lokal lari negeri investor kerja phk besar demo kerja sebab demonstran demonstran negara indonesia diri butuh investor indonesia butuh negara indo usaha investor investor lari vietnam malay thai taiwan kerja pabrik pilih kerja vietnam indo butuh sumber daya alam indonesia sumber uang butuh investor masyarakat indonesia tambah lapang kerja tip anggur tambah coba pikir deh jangka anak cucu pikir jangka pendek anak cuci ya pikir jangka ya kerja coba kerja jual kopi deh butuh modal biar tau usaha putar otak putar uang pikir tarik investor gampang susah mbak mas artis indo kaji nya cari jalan keluarnyatujuan undang undang tarik investor tarik usaha lokal kampung halaman alias buka pabrik indonesia kadang mikir indonesia sentimen tenaga kerja asing tenaga kerja indonesia orang protes bilang butuh iya butuh tenaga kerja indonesia butuh gaji bilang lapang kerja indo cari undang undang ya kerja sip mampu persh kasi harga pas pas malas malas enak ya undur kasi sangon enak aja usaha keluarga mana jaman undur nih ya indonesia buka pabrik afrika bawa tenaga kerja indonesia orang protes gilir investor bawa tenaga kerja asing indonesia protes ego menang ya layak investor bawa orang orang duit duit serah indonesia ya habis tenaga kerja asing tau budaya bahasa indo tenaga kerja indonesia kerja erti ajar tenaga kerja asing ya beli kadang logika pakai samping sentimen benci positif negatif positif mudah makan hoaks ajar komentar google,1,"Dengan adanya UU ini nanti ada sekitar 150an investor luar bakal mau investasi di Indo. <br>Investor juga lihat bibit bebet bobot negara, kalo spt ini apa ada yang mau? Yang ada pada lari semua.. <br><br>Sudah pengusaha lokal lari ke luar negeri, investor engga ada. Mau jadi apa?? Mau kerja apa nanti? Yang ada malah ada phk besar2an, nanti demo lagi minta kerja. Padahal penyebabnya pendemo2 itu. <br><br>Negara indo itu engga bisa berdiri sendiri, butuh investor, jangan merasa indo itu paling dibutuhkan. Negara lain malah engga spt di indo, makanya pengusaha dan investor2 itu lari ke vietnam, malay dan thai. Di taiwan aja, pekerja pabrik lebih memilih pekerja dr vietnam drpd indo. <br><br>Jadi jangan merasa dibutuhkan, sda di indo emang banyak.. tapi sumber uangnya engga ada. Butuh investor.. setiap th bahkan bulan masy indo bertambah, lapangan kerja menipis, pengangguran bertambah. Coba dipikirkan deh jangka panjang yang katanya untuk anak cucu, bukan mikir jangka pendek untuk diri sendiri. Kalo untuk anak cuci ya pikir jangka panjang. <br>Kalo engga mau, ya ga usah kerja. Coba kerja sendiri... jual kopi deh, ga butuh modal banyak. Biar tau rasanya usaha sendiri gimana putar otak, putar uang. <br><br>Dipikir narik investor itu gampang??? Susah mbak mas bro sis.. kayak datangin artis luar ke indo, ada yang harus dikaji kembali mau nya gimana dna djcari jalan keluarnya.<br>Tujuan UU ini selain narik investor juga mau menarik pengusaha lokal untuk balik kampung halaman alias buka pabrik di indo aja. <br><br>Kadang saya mikir, di indo ini terlalu sentimen dengan TKA. Padahal TKI di luar sana buanyakkkkk... orang luar sana apa protes??  Jangan bilang karena mreka butuh. Iya mreka butuh, tp tki juga butuh karena gajinya gede! Bilangnya ga ada lapangan keerja di indo, nah ini dicarikan lewat UU ini, malah seperti ini. Setiap tahun ya.., ada2 aja minta ini itu. Kalo kerjaan anda sip dan kemampuan anda baik pasti persh kasi penghargaan lebih. Kalo pas2an dan malas2an minta enak aja ya mana mauuuu... mengundurkan diri minta dikasi pesangon, enak ajeee.. emang perusuhaan keluarga anda?? Dimana2 dari jaman dulu kala, mengundurkan diri ga dapat apa2. <br><br>Nih ya.. Indo buka pabrik di Afrika bawa TKI 3000 orang. Kok ga ada yang protesss???? Giliran Investor bawa TKA ke indo protesss!!! Kelihatan ego tinggi, mau menang sendiri. Ya layak lah investor bawa orang sendiri. Orang duit2 mreka, mau diserahkan ke indo semua?? Ya habisss.. <br><br>TKA ga tau budaya dan bhs indo? Ta elah dikira TKI yg kerja di luar ngerti?? Learning by doing lah.. TKA ya pasti spt itu, apa mreka ga perlu beli ini itu? Kadang logika itu harus dipakai, dan kesampingkan rasa sentimen dan kebencian. <br><br>Semua ini ada positif dan negatif. Jangan maunya positif terus. Ada yang ditambah dan ada yang dikurang. Jangan mudah kemakan hoax, pelajari dulu sebelum berkomentar. Google masih ada.."
polisi tau nya nama nya provokator kalang rasa dampak nya polisiyang sok,1,Asal pak polisi tau kl masalah nya seperti ini ga ada nama nya propokator karna semua kalangan akan merasakan dampak nya pak polisi...yg sok paling bener menurut anda...😡
kah uang,0,G cukup kah uang kami untuk kalian
presiden,0,Dimana presiden kita??
gilir jalankawal utamaprioritasudah demonstran pukullalu buruk pria,0,"Giliran dijalan,,dikawal diutamakan...diprioritaskan...udah kayak gini pendemo malah dipukuli....so who is the bad guy??"
mengalahjika benarkebenaran pilih pengkatkerajaan tahan rakyat bersatuini kebenarannyajadirakyat kuasa keputusanmakabersatu kamujika emang benarbersatulahjangan anak cucu depanakan bodoh,1,"Jangan mengalah..jika kamu benar...kebenaran tidak memilih pengkat👍👍kerajaan tidak akan pernah bertahan jika rakyat bersatu...INI KEBENARANNYA..<br>jadi,RAKYAT YANG BERKUASA dalam membuat keputusan..makah,bersatulah kamu..jika kamu memang benar👍👍👍bersatulah..jangan sampai anak cucu kamu dimasa depan,akan diperbodohkan seperti kamu.."
omnibus law tolong malay,0,What is Omnibus law? Please somebody explain to me. Malay here.
satu pilih anggota dewan golong putih sajatidak pilih dewan wakil rakyat dah pilih dengar aspirasi rakyat suka suka nya,1,Kita harus bersatu kalau pemilahan anggota dewan golput aja...gada gunanya milih DPR bro...klau dah terpilih bukanya dengarin aspirasi rakyat malah suka2 nya
ganti undang undang mudah bayang provokasi hoaks baca undang undang pro buruh paham orang awam demo cermat undang undang sah negara bikin undang undang sengsara rakyat cermat makan orang orang tanggung sebar hoaks sosial media,1,"Mengganti uu itu tak smudah yang kita bayangkan, jgn terprovokasi oleh hoaks, di baca dulu uu.nya.. itu malah pro sama buruh klo kalian pahami... Gw ja orang awam mau ikut demo tp ga jadi setelah mencermati uu yg di sahkan... Mana ada negara yang bikin uu menyengsarakan rakyat... Di cermati dulu jgn termakan oleh orang orang yang ga bertanggung jawab menyebarkan hoaks di sosial media.."
tolong media televisi mahasiswa buruh luka ka sorot liput televisi takut,1,Tolong dong media tv .itu bayak mahasiswa dan buruh yang terluka ka ga di sorot/di liput di tv ... Anda takut?....
kasihan rakyat hidup terombang ambing putus dewan wakil rakyat rakyat,1,Kasihan rakyat kecil hdup terombang ambing krna kptsan DPR yg tak memihak rakyat
indonesia andai ir sukarno hidupdia jadi rakyatnyadia menang,0,"Kenapa indonesia ini,andai saja ir, sukarno masih hidup<br>Dia melihat kejadian rakyatnya<br>Dia akan menangis"
ya mahasiswa pakai baju aparat pakai lengkap senjata mesti mahasiswa takut aparat perintah takut demo,1,"Kenapa kok begitu ya, padahal mahasiswa hanya pakai baju biasa, sementara aparat pakaian lengkap dengan senjata, mestinya mahasiswa yg takut, tapi sebaliknya aparat atau pemerintah yg ketakutan sama yg demo"
dewan tipu rakyat,0,Dewan penipu rakyat
sedih indonesia pimpin tanggung pimpin ummar bin khatab pimpin peduli suara rakyat,1,Sedihnya ... Indonesiaku <br>Di mna pemimpin yg bertanggung jawab .... <br>Terlalu tinggi jika menginginkan pemimpin seperti Ummar bin khatab ... <br> Cukup ngin pemimpin yg peduli dgn suara rakyatnya 😣
wakil rakyat main rakyat main,0,"Wakil Rakyat kok permainkan rakyat, KAMI BUKAN MAINAN -_-"
emang undang undang omnibus law butuh pabrik pegawai negeri sipil patut negeri adil,1,Klw memang uu omibuslau jangan cuma butuh pabrik saja tp pns pun patutnya tak ada di negri ini demi untuk keadilan
rakyat otak,0,People with out brain
sih tinggal cabut undang undang omnibus ya batal parah heran dah perintah,1,"Udh sih tinggal d cabut Uu omnibus ya, d batalkan saja drpd Makin parah. Heran dh Sama pemerintah"
provokator penjara ajasoal demonstran anarkispolisi serang duluan demonstranjadi tangkap tuh demonstranbikin rusuh negara,1,Provokatornya  penjarain aja....soalnya  pendemo anarkis......polisi diserang duluan oleh pendemo.......jadi tangkapin aja tuh pendemo.......bikin rusuh di Negara sendiri.....
indonesia ya allah,0,arep dadi opo Indonesia iki ya Allah
mending dewan wakil rakyat bubar,0,Mending Dpr di bubarkan.. Aja.
partai partai dukung undang undang dengar aspirasi masyarakat pilih partai partai pilkada pilih presiden khianat amanat rakyat pilih pdip golkar gerindra pkb nasdem,1,"partai-partai pendukung uu ini tidak mendengarkan aspirasi masyarakat banyak. Jangan pilih lagi partai-partai ini di Pilkada atau Pilpres <br>mendatang karena telah mengkhiyanati amanat rakyat. Jangan pilih lagi PDIP, Golkar, Gerindra, PKB, atau NasDem."
tinggal aman kakak kakak semangat anarkisme yaquot umur doaquot baik indonesia,1,"Stay safe kakak2, semangat semua. Inget jangan anarkis ya:&quot;) gw masi dibawah umur jadi gw cuma bisa doain:&quot;) yang terbaik buat Indonesia"
dewan wakil rakyat perintah ya,0,"Ini yg diinginkan DPR dan pemerintah, ya sudah.."
rakyat aparat bentur carik kertas judul penting,1,Rakyat dan aparat di benturkan oleh secarik kertas yg berjudul kepentingan.
rusuh biar dengar,1,Udah bner mreka rusuh dan harus sprti itu biar di dengarkan
demo warga indonesia bom tuh gedung dewan wakil rakyat,0,Demo aja sekalian seluruh warga Indonesia:) atau nggak bom aja tuh gedung DPR
hidup mahasiswa,1,Hidup mahasiswa
demokrasi balas dendamberani keroyokan,0,Ini bukan demokrasi tapi balas dendam...beraninya Keroyokan
juang buruh usaha buruh putus rusuh kota miris bawa anak cucu negara satu republik indonesia,1,Lanjutkan perjuanganmu buruh.selama ini antara pengusaha dan buruh baik baik saja krn keputusan sepihak jd rusuh di kota besar 🇲🇨.<br>Sangat miris mau di bawa kemana masa depan anak cucu NKRI..????
polisi bodoh banget ya tau omnibus law rugi rakyat bela gaji rakyat dasar keparat,0,Polisi kok bego banget yak? Udah tau Omnibus law merugikan rakyat kok malah dibelain di? Lu yg gaji siapa kalo ga rakyat? Dasar Keparat
semangat juang moga kuat lindung amin,1,"Cemungut buat smua yg berjuang semoga d beri kekuatan, d lindungin amin"
aparat kaya buldog sang tuan,0,Disini aparat kaya jdi BULDOGNYA sang TUAN
polisi adu domba gara gara undang undang masuk akal astagfirullah pikir sehat petinggi,0,Akhirnya Polisi di adu domba dgn masa gara2 undang2 ga masuk akal. Astagfirullah kemana pikiran sehat kalian wahai petinggi.
demo negara jajah hadap demoperang gerak bergerakserentak serentakmenerkam terjang terkamtak gentar gentarmenyerang menyerangmajulah maju menangjelas perang demokalau demo corona nya,1,"Demo juga percuma, negara sudah dijajah ga bisa dihadapi dengan demo.<br>Perang saja.. 💪🏻<br>Bergerak bergerak<br>Serentak Serentak<br>Menerkam Menerjang Terkam<br>Tak gentar tak gentar<br>Menyerang menyerang<br>Majulah majulah menang<br><br>🇲🇨🇲🇨Jelas perang drpd demo🇲🇨🇲🇨<br><br>Kalau mau demo sama korona aja kapan berakhir nya🤓"
provokator nya dewan wakil rakyat ketuk palu moga jahanam nya,0,"Provokator nya itu DPR,yg ketuk palu semoga jahanam tempat nya.."
rezim bobrok,0,Rezim bobrok
mahasiswa buruh,0,Mahasiswa n Buruh 💪👍
halo kabar maha siswa tembak hajar suka hati jabat lindung rakyat ani polisi indonesia,1,Helo apakabar dengan maha siswa yg di tembak dan ugak di hajar sesuka hati..... Pejabat dilindungi rakyat di ani aya seperti itukah polisi indonesia
hancur negeri,0,Hancur sudah Negeriku
dewan rakyat hormat buta lihat suara rakyat nya aku wakil rakyat rakyat,1,"Dewan rakyat yg terhormat apakah anda udah buta.....lihat itu suara rakyat yg sebenar nya,anda jgan mengaku wakil rakyat klau anda ngk mau melihat rakyat."
demo nya rusak fasilitas negara pikir hambur biaya negara bakar ban jalan,1,Demo its okey tapi kalau sampai merusak fasilitas negara .... apa gk mikir itu juga akan menghamburkan biaya negara. apa tak cukup bakar ban saja di tengah jalan
picu kerumun demo usut,0,Siapa yg memicu kerumunan demo ini? Bisakah diusut?
rakyat,0,Yang rakyat yang mana?
demo ubah pena dewan wakil rakyat demo darah habis ubah,0,Sejak kapan demo bisa merubah pena DPR ? Demo sampai darah kita habis jg gada perubahan.
hapus undang undang anu konyol,0,Hapuslah undang undang anu konyol teh
dewan wakil rakyat daerah rusak masyarakat ya allah,0,DPRD ngarusak masyarakat ya Allah
lempar petas kantor dewan wakil rakyat,0,Lempar petasan yang banyak ke kantor DPR
hadang bentrok,0,Ngapa juga di hadang kan jadi bentrok
anggota polisi luka lukagw alhamdulillah,0,"<a href=""https://www.youtube.com/watch?v=LvRmkq70AzI&amp;t=1m20s"">1:20</a> anggota kepolisian luka luka?<br>Gw : Alhamdulillah"
rakyat indonesia ayo satu lawan adil,1,Rakyat indonesia ayo bersatu lawan ketidak adilan
picu demo pmrintah tau covid bahas rancang undang undang kontropersi,0,Pemicu demo itu pmrintah tau lagi covid bgni segala membahas ruu kontropersi
dewan wakil rakyat dewan rampok rakyat dewan wakil rakyat dewan peras rakyat dewan wakil rakyat dewan tipu rakyat dewan wakil rakyat dewan malak rakyat dewan wakil rakyat dewan tindas rakyat dewan wakil rakyat dewan perkosa rakyat dewan wakil rakyat dewan bunuh rakyat dewan wakil rakyat dewan gusur rakyat dewan wakil rakyat dewan hasut rakyat dewan wakil rakyat dewan hancur rakyatdpr dewan khianat rakyat dewan wakil rakyat dewan cekik rakyat dewan wakil rakyat dewan tikam rakyat dewan wakil rakyat dewan cundang rakyat dewan wakil rakyat dewan jilat rakyat dewan wakil rakyat dewan wakil rampok rakyat,0,DPR - DEWAN PERAMPOK RAKYAT <br>DPR - DEWAN PEMERAS RAKYAT <br>DPR - DEWAN PENIPU RAKYAT <br>DPR - DEWAN PEMALAK RAKYAT <br>DPR - DEWAN PENINDAS RAKYAT <br>DPR - DEWAN PEMERKOSA RAKYAT <br>DPR - DEWAN PEMBUNUH RAKYAT  <br>DPR - DEWAN PENGGUSUR RAKYAT <br>DPR - DEWAN PENGHASUT RAKYAT <br>DPR - DEWAN PENGHANCUR RAKYAT<br>DPR - DEWAN PENGKHIANAT RAKYAT <br>DPR - DEWAN PENCEKIK RAKYAT <br>DPR - DEWAN PENIKAM RAKYAT <br>DPR - DEWAN PECUNDANG RAKYAT <br>DPR - DEWAN PENJILAT RAKYAT <br>DPR - DEWAN PERWAKILAN RAMPOK RAKYAT
blokade gedung dewan wakil rakyat nya,0,Harusnya d bok gedung dpr nya
hidup dewan wakil rakyat republik indonesia,0,Hidup DPR RI
akibat dengar suara rakyat,1,Inilah akibat tidak mendengarkan suara rakyat
rezim bikin rakyat sengsara,0,Rezim bikin rakyat sengsara
semangat maju maju mahasiswa,1,semangatt maju majuu mahasiswa
tau sekolah teknik tengah demo sih,0,Belum tau stm kalo ikut demo sih
polisi tentara tameng ya,0,polisi tentara d jadi kan tameng ya🙂
coba covid hancur gedung dewan wakil rakyat daerah jakarta juta manusia jakarta,0,"Coba gak ada covid ,hancur gedung DPRRD di jakarta 2jt manusia+ ke Jakarta"
warningdpr maksud omnibus lawomnimbus law kuat dokter rumah sakitomnimbus law emang buruk tenaga kerja jam kerjauang omnibus law fasilitas rumah sakit obat obatankekurangan dpr tau demo si omnibus lawdemo undang orangsemakin terinfeksimaaf ya salah,1,🖐🖐🖐🖐WARNING<br><br><br><br><br>Dpr itu ada maksudnya memberikan omnimbus law<br><br>Omnimbus law bermaksud untuk memperkuat dokter dan rumah sakit<br><br>Omnimbus law memang buruk bagi tenaga kerja seperti jam kerja<br>Uang yang didapat dari omnimbus law digunakan untuk memberikan fasilitas rumah sakit dan obat obatan<br><br><br>KEKURANGAN :<br><br>Dpr sudah tau akan di demo si omnimbus law<br>Demo mengundang banyak orang=<br>Semakin banyak yang terinfeksi<br><br>Maaf ya kalo ada yang salah
dasar demonstran ikan hiu makan tomat,0,DASAR DEMONSTRAN  IKAN HIU MAKAN TOMAT
berani dorong dorong tinggal buruh kerja minggu bulan perintah kalang kabut resesi demo banget kasihan badan sakit rumah tunggu tuh mending demo rumah,1,"Kalau berani jgn dorong2 begitu.  Tinggal para buruh nggak usah kerja 2 minggu sampe sebulan aja, pemerintah juga kalang kabut.  Resesi makin jadi. Nggak usah demo2 bgt kasian badan juga pada sakit.  Yang di rumah pada nungguin tuh. Mendingan demo dirumah."
jaga jarak,0,"Jaga jarak oy wkwkwk,"
dewan wakil rakyat tertawa puas dzalim rakyat,0,"Dan akhirnya DPR pun tertawa,,, sudah puas mendzolimi rakyat kecil."
kemarin nya kaum buruh dukung si anu lihat kerja si anu ops salah dewan wakil rakyat,0,Kemaren kata nya kaum buruh dukung si anu..😀😀😀 nah lihat kan kerja si anu 😀😀😀 OPS yang salah DPR..
aparat katan ayom rakyat,0,Apakah aparat seperti itu? Katanya pengayom rakyat.
salah wakil rakyat rakyat tuju sah,1,Ini yang salah siapa katanya wakil rakyat tp rakyatnya gak setuju masih aja di sah kan
bayar pajak biar sengsara,0,Ga usah bayar pajak biar sama sama sengsara 😀
hai perintah dewan wakil rakyat kesah rancang undang undang omnibus law timbang dampak timbul akibat demo pandemi batas sosial skala habis uang negara trilyun rupiah hutang wabah covid jadi rakyat sengsara akibat ulah usaha kerja susah,1,"Hai pemerintah dan DPR yang mengesahkan RUU Omnibus Law. Apakah kalian tidak mempertimbangkan dampak yang timbul akibat demo di masa pandemi ?? Percuma PSBB selama ini hanya menghabiskan uang negara trilyunan rupian dari berhutang. Kapan wabah covid bisa berakhir kalau kejadiannya seperti ini terus. Kami rakyat kecil sengsara akibat ulah kalian, usaha dan pekerjaan menjadi susah."
nembak pakai gas air mata tembak pakai petas tugas,0,"Kalau mereka nembak pake gas air mata,, tembak juga pake petasan ke petugas,"
bela rakyat,1,Bela rakyat kecil
semangat kendur,1,Semangat jgn smpe kendor
susah presiden nya kalah ketua partai,0,Susah kalo presiden nya kalah sama ketua partai
dewan wakil rakyat janji sejahtera rakyat rakyat sengsara pilih rakyat munafik hukum neraka jahanam kelak akhirat,1,Dpr manajanjikamu mau mesejarakan rakya malahan rakya sengsara ingat kamu di pilih rayak  kamu munapik  hukuman nerakajahanam kelak diakhirad.
