text,sentiment,original_text
mahasiswa bodoh berfikirnya dangkalkasihan bangsa,0,Mahasiswa kok banyak yg bodoh cara berfikirnya kok dangkal..kasihan bangsa ini..
bapakisme nya bagak tampil cerdas teladan rendah massa aksi label hoaks senjata kendali versi realita gak jalan hendak perintah sebut hoaks dosa lari tiga perintah dadak tampil korban,0,"Bapakisme-nya keluar. Belagak tampil bijak dan teladan padahal merendahkan massa aksi. Label hoax jadi senjata utk mengendalikan segala versi realita yg ga sejalan sm kehendak pemerintah. Karena dgn menyebut itu hoax segala dosa2 lari ke pihak ketiga, dan pemerintah mendadak menampilkan diri jd korban."
akibat transparan perintah kabar klaim konfirmasi masayarakat indonesia tumpah darah penting depan informasi perintah lihat mengamcam politis aksi laku rakyat ya allah nyaman negara merdeka jajah makan harta negara puas sakit rakyat kenal dunia wayang kenal ibadah kusyuk amanah junjung adil sosial tinggi moga sakit sehat moga gila waras moga lupa ingat lil pilih percaya keluh kesah sinuwun kresna apadaya daya sang hyang wenang allah ar rahim sayang,0,"Akibat dari ketidaktransparansi pemerintah. Kabar yang diklaim baik, di konfirmasi baik (saat setelah masayarakat Indonesia) bertumpah darah demi kepentingan masa depannya.  Yang di pertanyakan, kenapa tidak di informasi secara jelas dari awal ? Dan mengapa pemerintah terlihat sangat mengamcam, merasa mempolitisi aksi yang di lakukan rakyatnya demi masa depan mereka ? Ya Allah, sampai kapan kami merasa tak nyaman ? Kami di negara merdeka namun merasa terjajah. Makanlah harta negara kami sepuas mungkin, tanpa harus menyakiti rakyat kalian.  Kalian tak kenal dunia pewayangan, kalian tak kenal ibadah kusyuk kami, amanah menjunjung keadilan sosial yang setinggi-tingginya.  Semoga yang sakit akan kembali sehat. Semoga yang gila akan kembali waras. Semoga yang lupa akan segera di ingatkan. Lillah, ingatlah kalian. Kalian berada disana karena kami yang memilih, karena kami yang percaya segala keluh kesah kami akan kalian sampaikan kepada Sinuwun Kresna.  Tapi apadaya ? Daya apa yang kami punya ? Hanya Sang Hyang Wenang, Allah Ar-Rahim yang kami punya yang benar-benar menyayangi kami di saat seperti ini :)"
undang undang sah malam kaya menang milu kemarin malam malam,0,UU yg disahkan tengah malam.... Kaya pemenang pemilu kemaren dong tengah malam.... Kenapa harus tengah malam??
omong opooo dekdek,0,Ngomong opooo toh dek..dek
hoaks langsung demo,1,"Kalau udah tahu hoax, kenapa tidak disampaikan langsung ke Pendemo."
polri hebat mu mahasiswa polisi mati mahasiswa,1,Polisi emang hebat selain Muku mahasiswa polisi jga bikin mati mahasiswa 👍👍👍👍🖕🖕🖕🖕🖕🖕🖕
sabar rakyat serum satu aman perintah perintah prihatin rakyat,1,Bnyk bersabar wahai rakyat serumpun ku...bersatulah dgn aman bersama pemerintahan.. pemerintahan harus prihatin dgn rakyatnya...
bilang hoaks pas rakyat demo hilang bambang nte presiden jajar umpet,0,"Kalo BAPAK bilang ini hoax kenapa pas rakyat demo kalian pada ngilang bambang nte presiden, sama jajarannya malah ngumpet ..."
demo ngomongnya tunggang mulu lawan politik jw,0,"Kalo didemo ngomongnya ditunggangi mulu, lawan politik jw siapa?"
brutal pacu anarkisme,1,brutalitas hanya memacu anarkisme
hoaks podo,0,Hoaks??? Podo .......
ujung nya suruh diskusi mahkamah konstitusi wkwke guyon astagfrllah,0,"Ujung  nya disuruh diskusi ke MK 😅, yg udah   wkwke guyon terus astagfrllah"
nunggangin kuda sembrani,0,Betul nunggangin kuda sembrani pak
tuju demo anarkis,0,Saya setuju yg demo anarkis dipukuli saja..
hoaks prank ya,0,Klo bukan hoax PRANK gitu ya kaya yg sudah” 🤔
unfair opinion,0,unfair opinion
wanita adu domba tangkap polisi,0,"Ini wanita ini pengadu domba , tangkap pak polisi"
aksi rusuh tangkap its okey jurnalis tangkap salah jurnalis,0,"Kalo masa aksi yang rusuh dan   DITANGKAP   its okey, tapi kalo jurnalis yang   DITANGKAP   ?? Kenapa? Apa salah jurnalis?"
perintah sikap sikap,1,"Jika pemerintah bersikap tegas, maka kami juga akan mulai bersikap tegas"
anarkismebayaraanmencari kambing hitam freming pengalihaan isu subtansi suara rakyat rakyat satu kalah,0,"Anarkisme,bayaraan,mencari kambing hitam semua freming pengalihaan isu subtansi yg disuarakan oleh rakyat... Rakyat bersatu tak bisa dikalahkan..."
mah wawancara omong orang bener fakta,0,"Lu mah kalo di wawancara ngomong kaya orang bener,  tapi faktanya apa?"
rakyat gak ngotot jalur pilih presiden kemarin bukti lini dukung rezim apa usaha allah maha kuasa tentu tanggung jwb hdpan allah swt,0,Ada apa rakyat gk mau kok ngotot. Mau jalur apa lagi ingat pilpres kemarin cukup bukti semua lini sudah jadi satu pendukung rezim. Apapun usahanya Tetap Allah maha kuasa dan menentukan. Semua akan diminta pertanggungan jwb. Di hdpan Allah swt.
modal curang buah curang curang negara bangkrut rakyat derita cukong jaya komunisme kuasa,0,Modal curang akan membuahkan kecurangan demi kecurangan yg membuat negara bangkrut rakyat menderita cukong berjaya dan komunisme berkuasa
pepatah asap api,0,Ibarat pepatah.. ada asap pasti ada api
persen percaya perintah kataka,0,Saya 100 persen tdk percaya dgn pemerintah lagi  Lain yg dikataka  lain yg terjadi.
iya sih tugas nya kaya tukang ojol nganterin tumpang tuju ojol manusia sih kala hapal jalan tugas tumpang ya kasih tuju ya loh pakbu ojol neng ajah tuh terima kasih saran arah nyasar suara tumpang dengar faktor alamanginhujan sengaja ojol nyumpelin telinga pakai headset nyari tumpang tumpang faham,0,"Iya sih tugas nya emang bener. Kaya tukang ojol nganterin penumpang ke tempat tujuan. Tapi ojol juga manusia sih ada kalanya dia juga gak hapal jalan, tugas kita sebagai penumpang ya kasih tau bahwa tujuan kita  yah begini loh pak,bu  . Ojol seneng2 ajah tuh malahan terima kasih karena sudah di beri saran dan arahan agar gak nyasar, adapun ketika suara penumpang kurang didengar karena faktor alam(angin,hujan). Yang jelas bukan karena sengaja pak ojol nyumpelin telinga dia sendiri pake headset buat nyari penumpang selanjutnya yang belum tentu kita bisa sampai ke penumpang selanjutnya tersebut. Sampai sini faham?"
undang undang celaka sebab suram anak bangsa,0,Saya melihat Undang-undang cilaka ini akan menyebabkan suramnya masa depan anak bangsa.
omnibuslaw knapa demo,1,"Omnibuslaw. Klu memang baik knapa harus ada demo pak,.."
pimpin asa tukang kayu otak kaku,0,Pemimpin rasa tukang kayu..... jadi otaknya kaku
maaf presiden atur seblm pecah demo kasih tau kpd mahasiswa buruhinfo baca kpd mahasiswa buruh baca cipta kerja salah anggota dpr boss usaha tri menhankamdan presiden korban demo besar ba ru kasih info ini salahini tau terbukabaik anggota dpr la innyajadi adakesalah pahamanmasalah sidang cipta kerja kantor dprkan tuju tidakyg tuju partai pan partai demokrat,0,MAAF PAK PRESIDEN ATURAN SEBLM PECAH DEMO KASIH TAU DONG KPD MAHASISWA DAN PARA BURUH..INFO INI DIBACAKAN KPD MAHASISWA DAN BURUH DIBACAKAN CIPTA KERJA OLEH SALAH SATU ANGGOTA DPR ..ATAU PARA BOSS PERUSAHAAN DAN MENTRI MENHANKAM.DAN PRESIDEN. ..JANGAN SESUDAH BANYAK KORBAN DAN DEMO BESAR BESARAN BA RU DIKASIH INFO ..INIKAN SALAH..INI TIDAK DIBERI TAU SECARA TERBUKA..BAIK DARI ANGGOTA DPR DAN LA INNYA...JADI ADA.KESALAH PAHAMAN..MASALAH INI SIDANG CIPTA KERJA AJA DIKANTOR DPR..KAN ADA YG SETUJU DAN TIDAK..YG TIDAK SETUJU HANYA PARTAI  PAN DAN PARTAI DEMOKRAT..
kata tani rugi tanamansya amansajaitu orngyg penting demokratispikir pikir demoyg manfaat,0,Itu katamu petani ngak merasa di rugikan tanaman2sya aman2saja.itu cuman orng2yg punya kepentingan yg tak demokratis.pikir pikir jngn demo2yg ngak bermanfaat.
harus nya transparan lahdi uji duluminta dapat pakardiskusi wakil buruhambil jalan baik penting bangsa inilagian sdg pandemi ya mbak paksa putus malamdengarkan tampung aspirasi buruh mahasiswa,0,"Seharus nya transparan lah,di uji dulu,minta pendapat para pakar,diskusi dgn perwakilan para buruh,ambil jalan terbaik demi kepentingan bangsa ini,lagian skrg kan sdg masa pandemi ya mbok jgn memaksakan dan memutuskan tengah malam,dengarkan dan tampung aspirasi buruh dan mahasiswa dgn baik..."
ya disinformasi diskusi blom orang aspirasi dimatiin mikrofon,0,"Ya jelas disinformasi lah, diskusi aja blom, orang mau beraspirasi malah dimatiin micnya"
joko unjuk asa,0,Pak joko melihat unjuk rasa
rezim bohong ya bohong,0,Rezim pembohong ya bohong terus
alas bpk gusdur dulunya hapus dpr al hasil lengser miris,0,Inilah alasan kenapa BPK gusdur dulunya ingin menghapuskan DPR al hasil dia di lengserkan... MIRIS
ya allah hancur rezim aparat sadis pendemosedih lihat nya yaallah hancur orang jholim negeri turun,0,Ya ALLAH hancurkan rejim ini dan para aparat yg sangat sadis kpd pendemo.sedih sekali liat nya .YAALLAH hancurkan orang 2 jholim di negri ini dan keturunannya.
keleru,0,ini keleru
adayatapi pakplecidenkalau ngapai bkinbkin undang undang omnibus lawkgk kerja perhati sejahtera rakyat buka lapang kerja,1,"Yg tetap ada....ya,tapi pak.Pleciden...Kalau sama ngapai bkin...bkin UU Omnibus Law...,kgk ada kerjaan ...perhatikan sj kesejahteraan Rakyat., Buka  Lapangan kerja"
demo amarkis nya tanbkap lerpar btu bom molotov tangkap demo izin bnkan meguk fasilitas bakar fasilitas demo anarkis tangkap hukum berat nya polisi,1,Demo amarkis hrus nya di tanbkap jg lerpar2 btu bom molotov hrus d tangkap demo memang d izin kan tpi bnkan meguk fasilitas umum bukan membakar fasilitas umum demo anarkis hrus di tangkap d hukum seberat2 nya pak polisi👍🏻🙏🏻
kerja atur mudah usaha umkm mudah indonesia kaji bagus praktik nepotisme loh mati umkm koneksi birokrasi amdal hak ulayat adat,1,Yang masalah itu bukan tentang para pekerja. Tapi aturan yg mempermudah usaha. UMKM dipermudah malah bukan seperti indonesia saja. Setelah di kaji memang bagus. Tapi praktik nepotismenya itu loh yang nanti matikan UMKM tanpa koneksi birokrasi . Belum lagi masalah amdal dan hak ulayat adat..
mahasiswa asal ngomong orang tua ngomong,0,MAHASISWA YANG ASAL-ASALAN NGOMONG KARENA DIA BELUM PERNAH JADI ORANG TUA JADI DI CUMA ASAL NGOMONG
linglung nyoblos priode najisss,0,Linglung .... Siapa yg nyoblos 2priode....  Najisss...
coba undang undang dasar cipta kerja tambah istrahat d mlsia cofi taim jm jm demo,0,"COBA UUD CIPTA KERJANYA PENAMBAHAN WAKTU ISTRAHAT D TAMBAH kyk d mlsia  Ada cofi Taim, Jm 10 dn jm 3 PASTI gx DEMO"
biasa dalih rakyat buta bodoh fakta brutal hadap rakyat daya,0,Kebiasaan berdalih... Rakyat tidak buta dan bodoh... Mereka faktanya brutal bila berhadapan dg rakyat yg tdk berdaya....
mimbar taiknpu kik semuahuekkkkkkk,0,yg di mimbar itu .semua macam taiknpu kik semua.huekkkkkkk
omnibus law sah usaha enak karyawan sesuai uu buruhklw adu kedefnaker ditindaklanjutkankarna usaha uang bungkam,0,"Sebelum omnibuslow keluar /disahkan ,pengusaha seenaknya kok sama karyawan tdk sesuai dgn uu buruh.klw mengadu kedefnaker pun tdk ditindaklanjutkan,karna pengusaha punya uang tuk membungkam."
miris polisi brutal gt santai bro rakyat udah susah susah,0,"Miris, polisi koq brutal gt, santai aj bro.... Kami rakyat udh susah.... Jgn bikin susah..."
masyarakat salah info perintah isi omnibus hukum diskusi langsung sah anarki masyarakat otak perintah presiden mnjelaskan ah,0,"Kalau masyarakat salah info..... Kenapa pemerintah tidak menjelaskan isi omnibus law sejak dulu2?????  Kenapa tanpa diskusi langsung di sah kan???  Yang anarki itu masyarakat atau otaknya pemerintah??? Memang benar presiden sudah mnjelaskan, tapi ... Ah sudahlah."
dear jokowi indonesia gue pindah planet mars asa manusia adil adab adil sosial rakyat indonesia miris,0,Dear bpk Jokowi kalo Indonesia seperti ini terus .gue mau pindah duluan ke planet mars aja di sini sudah tidak ada lgi rasa kemanusiaan yg adil dan beradab  Ke adilan sosial bagi seluruh rakyat Indonesia  Miris
masyarakat terima informasi salah ruu omnibuslaw putar balik fakta perintah info salah data masyarakat menghayal tolong publikasi buka,0,"katanya semua itu karena masyarakat menerima informasi yg salah tentang RUU Omnibuslaw, nah ini bukan pemutar balikan faktakah?! Kalau menurut pemerintah info itu salah?! sekarang mana data yang sebenarnya jangan masyarakat di buat menghayal.. Tolong publikasikan secara terbuka !!"
mahfud md masarakat demo gx takut masyarakat takut ancam daulat republik indonesia banyak tenaga kerja asing cina komunis masuk indonesia,0,"Mahfud MD Masarakat demo GX ada yg TAKUT, MASARAKAT ketakutan itu Terancam kedaulatan RI Banyaknya TKA cina komunis masuk Indonesia"
gak jokowi omnibus rakyat percaya undang undang cipta kerja,0,Gak usah di jelasin jokowi soal omnibus yg jelas rakyat udah gak percaya soal UU cipta kerja.
nyari kambung hitampadahal kambing,0,"Nyari2 kambung hitam,,,padahal mereka sendiri kambingnya."
moga karma timpal aparat tindak brutal,0,"Moga mendapat karma yg setimpal bagi aparat yg bertindak brutal ,,,"
rakyat smkn benci polisi hidup tentara nasional indonesia,0,Rakyat smkn benci sm  polisi!!!!  Hidup  TNI
mudah allah lindung jokowi orang sakit hati harta engko sitadan sahwat kuasa salur,1,Mudah2 Allah melindungi mu pak Jokowi... banyak orang yg sakit hati karena mu karena harta mereka banyak yg engko sita..dan sahwat kuasa  tidak tersalurkan
pkjokowi mundur aja legowo orang malu kalo udah masyarakat suka mundur aja hancur indonesia,0,"Pk.Jokowi mundur Aja dg Legowo,, Org tau malu itu KLO udh masarakat gx suka mundur Aja Makin Hancur aja Indonesia ini"
pimpin rindu demo rakyatnyatp turun lapang gubernurterus pimpin asli kemanabiasa otw resmi sanahaha,0,Yg katanya pemimpin yg rindu di demo sama rakyatnya...tp yg turun lapangan malah pak gubernur...terus pemimpin aslinya kemana...biasa otw meresmikan sesuatu diluar sana...haha
perintah tayang televisi point ruu omnibus low ituperbandingkan ruu barujd tranparantrezim kelit dunia hendak omong kuasa hadap allah buka sembunyi virus,1,Knp pemerintah tdk menayangkan di bbrp TV  point 2 RUU Omnibus Low itu.perbandingkan RUU yg lama dg yg baru.jd tranparant..rezim jgn berkelit ..di dunia bisa sekehendak omong krn berkuasa nanti di hadapan Allah dibuka semuanya tdk ada yg tersembunyi walaupun sebesar virus sekalipun..
komentar kena uud ite gak komentar unek unek sampein sulit rakyat golong diam enjek lawan kena pentung polisi dah dpr orang orang kalang negeri rakyat keluarga keluarga banding orang serba salah,0,"Mau komen nanti kena uud ITE , ga komen , banyak bener UNEk UNEk yang mau di sampein , susah jadi rakyat golongan bawah , makin diem di enjek , mau melawan kena pentungan polisi , udah dah gini aja , DPR dan orang orang kalangan atas buat negeri sendiri aja , rakyatnya dari keluarga keluarga kalian aja . Di banding kita kita orang makin serba salah"
butir undang undang cip taker bin omnibus hukum sesuai hoaks perintah sebar butir aku benar biar rakyat copypaste sebar media keluar perintah undang undang ciptaker lha kisruh perintah tuduh rakyat,0,"Jika benar butiran UU cip taker bin omnibus law ada yg tak sesuai atau hoax, kenapa Pemerintah tidak sebarkan butiran yg diakui kebenarannya. Biar Rakyat tahu dan copypaste! Atau sebarkan di media    Inilah yang benar yg dikeluarkan Pemerintah utk jadi UU CIPTAKER!  Lha yg bikin kisruh Pemerintah sendiri lalu menuduh Rakyat!"
mahfud md hilang nama mahfud pr khianat rakyat wi jokowi kadal bulu domba kemarin rusuh bicara,0,Mahfud MD .. hilang namanya Mahfud PR : penghianat rakyat ... Wi Jokowi : kadal berbulu domba kemaren gak di jelaskan skrg kalau sdh rusuh baru bicara
greget mungkinhadapi preman pengrusaksy lihat gereget,0,Greget mungkin..hadapi preman2 pengrusak..sy yg lihat aja greget
tangkap masik anarkis,0,Sudah ditangkap kok masik dipukuli  apa itu tidak anarkis?
maju mahasiswa,1,Maju terus mahasiswa ✊
kemarin hujan deras,1,Yang penting kemarin udah hujan deras 😍
cengkiweng polisi kejam polisinecoba asa,0,"Waduh ada yg di cengkiweng polisi kejam juga polisine,coba sebaliknya baru rasa juga..."
hadeh negara demokrasi negara demokrasi y serah jokowi,0,"Hadeh2, negara demokrasi negara demokrasi. Y udah terserah anda pak Jokowi"
bohong akibat hasil milu tidsk sah allah porak porandakan negeri nsfsu fosa perintah,0,"pembohong !!!!ini akibat  dari hasil pemilu yg tidsk sah ,, allah akan porak porandakan negri ini , ini karena nsfsu dan fosa2 pemerintah ,"
klau hoaks juang benny sidang ap,0,"Klau itu hoax, trus yg di perjuangkan pak benny saat sidang ap?"
gin percaya kata sih pinokontol,0,"Hari gini, masih ada yang percaya perkataan si PINOKONTOL?"
sosialisasi om putus malam,0,"Kurang sosialisasi om, kok putus tengah malam."
tembak kepala anarkis,0,Tembak sja kepalanya pak kalau anarkis..
polri preman pimpin jokowi pret,0,Polisi itu preman sm kaya pemimpinya jokowi pret.
jok jok indonesia gaduh gin baca text pas pidato,0,"Jok Jok.... Indonesia lagi gaduh gini, masih aja lu baca text pas pidato...."
momen demo ajang polisi balas dendam rakyat,0,Justru momen demo seperti ini menjadi ajang untuk polisi untuk balas dendam kepada rakyat
dukung rakyat demo,1,Dukung rakyat yg demo...
pidayonya rusuh,0,Pidayonya seblm rusuh pak
moga dalang kena azab aamiin,0,"Smoga dalang  smua ini kena azab, aamiin"
aktif kritis yak,0,Aktifis 98 kok gak kritis yak?
terllalu sandiwara bangun pemuda pemudi generasi bangsa juang,1,Terllalu banyak sandiwara  Bangun lah  pemuda pemudi generasi bangsa  Terus kalian berjuang
lucu undang undang cipta lapang kerja luas luas anggur tambah hilang korupsi perijinan demo nama demo bunuh alias demo koplak jalan bangsa iniselamat ya provokator sebar hoaks sukses bodoh demo,0,Ini benar benar lucu UU untuk menciptakan lapangan pekerjaan seluas-luasnya untuk para pengangguran yg setiap tahun bertambah dan menghilangkan korupsi perijinan kok di demo? Ini namanya demo bunuh diri alias demo koplak sepanjang perjalanan bangsa ini.Selamat ya para provokator dan penyebar hoax anda Sukses membodohi para pendemo?
liatkita percaya polisi anarkishmm,0,Liat....kita bisa percaya??? Jelas2 polisi yg anarkis...hmm
sampe kiamat aksi gak hasil aksi tunggang provokator,0,"Sampe kiamat pun aksimu ga akan pernah berhasil, kalo aksimu ditunggangi provokator"
indonesia kurang orang pintar bos,1,Indonesia nggak kekurangan orang pintar boss ingat🧐
dpr perintah itu orang,0,DPR pemerintah itu² doang orangnya
demo anarkisorang orang gak jujur anarkis gebuk proses hukum gebuk gak proses,0,demo anarkis?????...orang orang pada ga jujur ... yang anarkis itu yang mana ? ??... sudah digebukin diproses hukum ....yang gebukin malah ga diproses ....
beda polisi tentara nasional indonesia polisi ktnya ayom masyarakat pikir ayom duit,0,"Itulah beda polisi sama TNI ...... polisi ktnya pengayom masyarakat ....... mikir , pengayom buat yg berduit 🙏🙏🙏"
suruh aju gugat mahkamah konstitusi ude permainanpara hakim mahkamah konstitusi dpr presidenpercis hasilnye pilprespreetlahkritik kriminalisasi demokrasi ape partai banteng partai seruduk rakyat,0,"Suruh mengajukan Gugatan Ke MK  ..😎😂..Ude permainan..Para  hakim di MK di tunjuk oleh DPR dan presiden..percis hasilnye seperti pilpres..preetlah..Kritik malah di kriminalisasi, demokrasi ape seperti ini.. Partai banteng partai penyeruduk rakyat kecil.."
awas saudara media alat pecah bangsa hati hati sikap bangsa indonesia,1,Awas saudaraku media skrg dijadikan alat untuk memecah bangsa ini kita harus hati hati dalam bersikap. Ingat kita satu bangsa yaitu indonesia
anarkis ente pilih siape omong ame bab ngga beda,0,Yang anarkis itu siapa ente dipilih oleh siape ngomong ame bab ngga jauh beda
kpnpun polisi alat rezim kau elak oknum jilat rakyat gak simpati ama klian benci,0,Sampai kpnpun polisi alat rezim jgn kau mengelak wahai oknum2 penjilat...  Ingat rakyat gk pernah simpati Ama Klian yg ada malah benci
polri oknum masyarakat sipil lapang patik asap api presiden yth nyata selesai kepala negara uji materi yes arah kesana bossku pimpin kelak tanggung jawab dunia akhirat moga hidayah kepala organ ujung kaki luka perih kepala rasa,1,"Buat Hal ini pertama Polisi OKNUM juga Harus di Tegas kan Bukan Hanya Masyarakat sipil dgn Kata lain dilapangan yang terjadi ada pematik tidak mungkin ada asap jika tak ada api, , Bapak presiden YTH pernyataan anda Tak Bisa menyelesaikan masalah ini sebagai kepala Negara, Uji materi Yes pasti arahnya kesana, Ingat Bossku menjadi pemimpin Kelak akan di pertanggung jawabkan Baik Dunia dan akhirat, semoga Anda Bisa mendapatkan Hidayah sebagai seorang kepala didalam organ yg mana bila bagian ujung kaki terluka perih maka kepala pun merasakan apa yg dirasa"
ngmng jokowi udah masyarakat tindas aparat mmbuat mahasiswa luka tendanh smpai babak bur,0,Jgn terllu banyak ngmng jokowi udh banyak masyarakat yg d tindas olh aparat yg mmbuat para mahasiswa bnyak terluka n d pukul d tendanh smpai ada yg babak belur
sesal pilih,0,Nyesel milih dulu
lindung ayom omong kosong didemony liar laen,0,"melindungi, mengayomi omong kosong!... Yg didemony malah berkeliaran k tempat laen.  🤤"
bohong rakyat pilih rakyat bentur rakyat aparat,0,Jgn terus membohongi rakyat bpk dipilih rakyat bukan tuk membenturkan Rakyat dgn aparat
x demo ada solat hajat solat zenajah istana dpr biagkan tuhan adil,1,lain x klu demo mengadakan solat hajat sama solat zenajah di depan istana dan dpr... biagkan tuhan yg memberi keadilan ..
pidato jokowi gombal rakyat percaya rezim,0,pidato jokowi gombal rakyat sudah tidak percaya sedikit pun kepada rezim ini
kasihan rakyat korbanmbok bijaksanamengambil putus,1,Kasihan rakyat kecil ....selalu menjadi korban....mbok kita lebih bijaksana....mengambil suatu keputusan....
polri dh brutal bgtu bilg ngaman kn polisi sbnra bri printah bela kbnarn aniaya ni hilang ajarkn uu cipta kerja,0,Polisi dh brutal bgtu di bilg ngaman kn... siapa polisi sbnra. Dn siap yg bri printah hingga pembela kbnarn mlh di aniaya. Ni kh yg di ajarkn uu cipker.
benci ama polisi,0,Itu kenapa gw paLing   BENCI AMA POLISI
undang undang cipta kerja jauh tani daulat pangan,0,UU cipta kerja menjauhkan petani dari kedaulatan pangan.
gatau lgii nihh negara kaya gimana udah ajaa dikta hoaks,1,Gatau lgii nihh negara mau kya mau gmna udh jelas2 kok masih ajaa dikta hoax
bbc tampil youtup uud nya biar orang taubisa gakuud mlm ingattttt,1,Bbc tampilkan di youtup uud nya biar semua orang tau..bisa gak...uud tengah mlm itu.. Ingattttt
dengar polisi,0,dengar itu pak pol
ya allahlindungilahsaodarakuyaallahamin,1,Ya Allah.lindungilah.saodaraku.ya.allah.amin
situasi sulit kendali emosi aparat delempari batu bekas bangun aparat manusia lindung ham ya jiwa ancam bela jiwa warga negara telaahdimengerti dululah nasi sebubgkus dipolitisir olok olok orang orang penting lampias kecewsnya asa uu omnibus law uu buka situasi,1,"Dalam situasi ini susah mengendalikan diri pasti emosi yg keluar apa lagi aparat delempari batu2 bekas bangunan, aparat itu juga manusia dilindungi ham, ya kalau merasa jiwanya terancam pasti ada pembelaan dari jiwanya, sebaiknya sebagai warga negara yg baik kita telaah/dimengerti dululah, jangan gara2 nasi sebubgkus kita mau dipolitisir  atau diolok olok oleh orang2 yg punya kepentingan melampiaskan kecewsnya.. saya rasa uu omnibus low itu, adalah uu untuk membuka situasi covid ini.🙏"
sellu telat penjlasan nyaadakah sengaja,0,Sellu telat penjlasan nya....adakah ke sengajaan?...
hidup mahasiswa,1,Hidup MAHASISWA...
lempar polisi brutal polisi luka akibat brutal demo ganas rusak vasilitas bakar gedung kf,0,"Tapi masa melempari polisi dengan sangat brutal, dan banyak polisi yang terluka akibat kebrutalan para pendemo yang sangat ganas, merusak vasilitas umum dan membakar gedung   dan kf .."
proses hukum aktor tunggang dewan perintah,0,Dan. Juga akan memproses hukum aktor yamg menunggangi  dewan dan pemerintah
perintah zholimrakyat lbh percaya serikat buruh pakar akademisiinfo presiden dpr sesat juang,0,"Pemerintah zholim...Rakyat lbh percaya pd  serikat buruh  pakar , akademisi....info presiden  Dpr..... sesat ...tetap berjuang..."
kritik dikit dukung perintah presiden sempat sih gamau gua presiden gua,0,"di kritik dikit, pendukung nyuruh lu aja jadi presiden, lah kalau emng ada kesempatan itu siapa sih yg gamau?  gua aja kalau emng di tunjuk jdi presiden gua mau"
moga laknat duduk bumi isi pimpin fasad negara,0,Semoga laknat penduduk bumi dan SE isinya sampai kepada pemimpin yg fasad di negara ini 🙏🙏
orasi udah tembakin gas air mata watercannon,1,kita belum ber orasi aja udh di tembakin gas air mata dan watercannon
baswedan presiden republik indonesia suka tuju,1,Baswedan president RI  like yang setuju
polri ayom rakyattapi bantai rakyatbagaimana baikot pajak nasional ucap jokowi pegang alias dipercayakarena omonganmya bunglon,1,Polisi bukan pengayom rakyat.....tapi pembantai rakyat.....bagaimana kita baikot pajak secara nasional..... Ucapan Jokowi tidak bisa dipegang alias dipercaya......karena omonganmya seperti bunglon....
vandal laku anarkis tolong baca kamus terima kasih salam damai bumi langit,1,"Vandalis yang di lakukan, dan ingat bukan anarkis ( tolong baca kamus ? ). Terima kasih,  salam damai di bumi dan di langit.  🙏"
la utama usaha dismpaikan,0,La kalau masalah mengutamakan pengusaha bagaimana pak kok gak dismpaikan
mahfuz aliim alimiin,0,Mahfuz yg dulu aliim sekarang menjadi tambah alimiin
nyenyenyeeee,0,Nyenyenyeeee
astagfirullah al azim kau polisi sadis ya main pentung mahasiswa gak hati ksihan anda nya anak dposisi mahasiswa gimana ya asa ya,0,Astagfirullah al Azim ko polisi sadis benar ya main pentung aja ke Mahasiswa apa bpk  ga punya hati pak ksihan pak mereka seandai nya anak bpk dposisi Mhasiswa itu gmna ya perasaan bpk ya.
bismillahhati hati,1,Bismillah..hati-hati.
aju ma ujung nya usaha sah perintah contoh iur bpjs putus ma iur bpjs turun bukti putus ma iur bpjd ujung nya naik sontoloyo nama ngambil putus plin plan kaga perintah indonesia jajah perintah negeri diri,1,Apa gunanya mengajukan ke MA. Toh ujung  nya kalau tetap akan di usahakan untuk di sah kan oleh pemerintah. Contohnya aja iuran BPJS. Mana keputusan MA yang seharusnya iuran BPJS turun. Tapi buktinya keputusan MA bukannya di ikutin malah iuran BPJD ujung  nya di naikan. Apa bukan sontoloyo itu namanya. Ngambil keputusan kok plin plan. Kaga benar pemerintah Indonesia. Kami masih di jajah. Oleh pemerintah negri sediri.
ya benci mdselalu demo salah,0,Kenapa ya saya benci banget sama md...selalu pendemo yg di salahkan
brutal biadab,0,Itu BRUTAL ATAU BIADAB !!!
dear bbc let world know government so far away from human rights democracy is dead in indonesia right to pidato freely government seems to close country as own kingdom tell world what is going on in indonesia about lies everything about hukum enforcements hurting people no television broadcast thisthank you,1,"Dear BBC, let the world know, this government so far away from human rights, the democracy is dead in Indonesia, the right to speech freely and the government seems to close the country as they own kingdom, tell the world what is going on in Indonesia, about the lies and everything, about the law enforcements hurting people, no television broadcast this..thank you"
muka kacung bgt ya,0,MUKA KACUNG BGT YA
mahkamah konstitusi ya,0,MK punya siapa ya? 😂😂😂😂😂😂😂😂😂
bilang tindas sok anak kuliah gobloksekolah gratissubsidi jalan trusjangan sok mbkaku rasa bantu semuajangan sok orangdi tindas palak tindasdasar demo bayar,0,Siapa bilang di tindas sok tau ank kuliah goblok..sekolah gratis..subsidi jalan trus..jangan sok tau Lo MBK...aku udah ngerasain bantuan itu semua...jangan sok tau jdi orang...di tindas  ... Palak Lo aj tu di tindas..dasar demo bayaran
si mpok sih provokasi,0,Si Mpok si provokasi....😎😎
