text,sentiment,original_text
batu benda tumpul anjing,0,batu itu benda tumpul anjing
demo untung dengar suara rakyat miskin pimpin dewan wakil rakyat mpr susah buta hati,0,percuma demo tidak ada untungnya tidak bakalan di dengar suara rakyat miskin pemimpin Dewan Perwakilan Rakyat mpr susah buta hati
habib rizieq pulang demo,0,apa habib rizieq bisa pulang? <br> demo apa
bom gedung dewan wakil rakyat manusia bintang,0,bom saja  gedung Dewan Perwakilan Rakyat itu manusia itu bintang itu
awas hati hati gerombol mah suka bawa bom molotov,0,"awas hati-hati gerombolan ,itu mah suka bawa bom ,molotov"
negara lucu biang kerok tidur nyenyak nikmat hasil hasil jual pasal pasal undang undang rakyat biar ricuh polisi perintah dewan wakil rakyat republik indonesia layak wakil rakyat negara,0,negara ini lucu biang kerok tidur nyenyak menikmati hasil dari hasil jual pasal-pasal undang-undang <br> dan rakyat di biarkan ricuh sama polisi <br> pemerintah dan Dewan Perwakilan Rakyat republik indonesia anda tidak layak jadi wakil rakyat negara ini
provokator bawa acara nama batu benda tumpul,1,jangan provokator pembawa acara yang namanya batu benda tumpul
mending pulang tidur demo kali capek capek pinggang,0,mending pulang tidur demo 10 kali juga tidak guna capek capek pinggang saja
tangkap tangkap tangkap tangkap rusuh bunuh penuh ricuh durhaka joko widodo gratis utama rakyat korban,1,"tangkap-tangkap-tangkap-tangkap perusuh pada mau bunuh diri pada penuh malah ricuh tidak pada tahu diri durhaka, bapak joko widodo terlalu baik semua gratis dan mengutamakan rakyat bawah sampai mengorbankan dirinya sendiri"
pimpin undur hindar ketidakstabilan negara,0,"sudahlah, mungkin lebih baik jika pemimpin ini mengundurkan diri dan menghindari ketidakstabilan dalam negara ini"
demo dewan wakil rakyat kesah undang undang suruh dewan wakil rakyat lengser presiden dasar demo udang batu iya nambah gaduh negeri,1,yang di demo itu Dewan Perwakilan Rakyat agar tidak mengesahkan undang-undang kenapa suruh Dewan Perwakilan Rakyat untuk melengserkan presiden ? dasar pendemo ada udang di balik batu 😅🤣😂 iya itu mereka-mereka juga yang sering nambah kegaduhan negeri ini
tangkap tangkap tangkap tangkap anarkis,1,tangkap-tangkap-tangkap-tangkap pak yang anarkis
gerombol sakit hati kasihan hidup damai bikin gaduh negara satu republik indonesia orang lihat gaya muak,0,gerombolan sakit hati kasihan hidupmu kapan bisa damai dan tidak bikin kegaduhan Negara Kesatuan Republik Indonesia ini semua orang lihat gayamu muak sudah
demo salah alamat sih,0,demo salah alamat tidak sih ini?
susilo bambang yudhoyono presiden demo,0,waktu Susilo Bambang Yudhoyono presiden 10 tahun tidak ada demo sebesar ini
emang front bela islam suruh joko widodo lengser,0,"emang siapa itu 212 Front Pembela Islam kok suruh joko widodo lengser, ?"
umur juang,1,panjang umur perjuangan
hubung front bela islam buruh ya agama alat agama kuk senjata sadar sadar agama izin isini gilani,0,"hubungan Front Pembela Islam dengan buruh apa ya, agama selalu di buat alat, agama kuk selalu di buat senjata, sadar , sadar, agama, izin isini , gilani"
politik busuk contoh indonesia,0,politik yang sangat busuk dicontohkan indonesia
front bela islam ujung ujung demo lengser presiden joko widodo lengser presiden joko widodo ganti enak wni pribumi diam tolak bro wni turun tau,0,"Front Pembela Islam, harus, ujung ujung demo, mau melengserkan presiden joko widodo, terus kalau lengser presiden joko widodo, harus yang menggantikan, kok enak saja , masa wni pribumi diam saja, tolak bro, harus itu siapa wni turunkan ? tau diri dong !"
ulah dewan wakil rakyat tega,0,ini semua ulah Dewan Perwakilan Rakyat teganya
semangat rakyat mahasiswa iya maju,1,semangat demi rakyat mahasiswa iya maju terus
kadal gurun laknat cari sempat bikin rusuh,0,kadal gurun laknat selalu cari kesempatan bikin rusuh
negara indonesia,0,mau jadi apa negara indonesia ini
maju mahasiswa semangat iya,1,maju terus mahasiswa semangat iya
bikin rusuh uda muak pimpin negeri,1,mereka bukan bikin rusuh tapi mereka uda muak kepada pemimpin negeri ini
hancur negara pimpin pimpin dholim negara hancur,0,hancurnya negara karena pemimpin tapi pemimpin dholim negara akan hancur
semangat juang anak negara satu republik indonesia kaum buruh buruh moga usaha dengar perintah cabut undang undang hukum omnibuscelaka lapang kerja pandemi anggur akibat usah tutup tambah lulus angkat angkat cari kerja susah dar layak anggur,1,"semangat buat perjuangan kalian anak Negara Kesatuan Republik Indonesia dan kaum buruh-buruh semoga usaha kalian didengar pemerintah & dengan dicabutnya undang undang hukum omnibus/celaka bisa membuat lebih banyak lapangan kerja apalagi di saat pandemi seperti sekarang yang sudah banyak yang menganggur akibat , perusahan banyak yang tutup belum ditambah lulusan angkatan-angkatan sekarang yang banyak juga cari kerja <br> rasanya makin susah untuk sekedar bekerja yang layak bagi yang menganggur"
mantap rusuh ngotak,0,mantap jadi perusuh tidak ngotak
menungangi aji mumpung,0,wah sudah makin banyak yang menungangi dan aji mumpung 😂
adakan satu mahasiswa buruh turun si muka biadab singkir rezim biadab,1,"adakan lagi 212 bersatu dengan mahasiswa & buruh serta kami, turunkan si muka biadab atau singkirkan rezim biadab ini"
kadal gurun mang bandel ya front bela islam ulama,0,kadal gurun mang bandel ya 😀 Front Pembela Islam ulama 🤔
tangkap tangkap tangkap tangkap rugi,1,tangkap-tangkap-tangkap-tangkap saja mereka semua cuma merugikan saja
parah demo masak jalan bir aman negeri covid,0,kok tambah parah demo ini masak tidak ada jalan keluar sama sekali bir aman negeri ini belum tambah covid naik terus
bonus demografi kelola negara bencana demografi,0,"bonus demografi yang tidak mampu dikelola oleh negara, maka akan menjadi bencana demografi"
coba bos dewan wakil rakyat jalan mujahid gedung dewan wakil rakyat rata pakai bom sok sok demo nilai jajar dewan wakil rakyat pawang mujahid jujur seru negeri kisah,1,"coba kita kira-kira saja  bos kalau memang Dewan Perwakilan Rakyat itu tidak sejalan dengan mujahid, pasti itu gedung Dewan Perwakilan Rakyat sudah diratakan pakai bom tidak cuma sok-sok ikut demo jadi boleh dong kalau kita nilai di jajaran Dewan Perwakilan Rakyat ada pawang mujahid sejujurnya seru negeri ini kisahnya"
bubar jam kelompok rusuh adu domba,0,sudah jelas masa bubar jam 4 tapi ada kelompok yang membuat rusuh <br> ingin adu domba
mohon demo elegan sayang fasilitas brutal,1,mohon dong demo yang elegan sayangi fasilitas umum jangan brutal
rusuh media tarik liput,0,"kalau tidak rusuh , media tidak bakalan tertarik meliput"
nama orang mau rusuh,0,namanya juga orang apa-apa maunya rusuh saja 
dewan wakil rakyat lengser presiden bikin undang undang dewan wakil rakyat ketok palu atur dewan wakil rakyat lengser mpr apbn presiden tuju dewan wakil rakyat pusing moga negeri indonesia tuhan lindung apa amin,1,"minta ke Dewan Perwakilan Rakyat melengserkan presiden kan yang bikin undang undang Dewan Perwakilan Rakyat yang ketok palu aturan Dewan Perwakilan Rakyat yang di lengser sama mpr , buat apbn saja  presiden minta persetujuan Dewan Perwakilan Rakyat jadi pusing ini semoga negeri indonesia selalu tuhan lindungi dari apapun amin"
hancur kadal gurun front bela islam rusuh biar mampus,0,hancur kadal gurun 212 dan Front Pembela Islam perusuh biar mampus
ricuh sengaja sudut demo tolak undang undang cipta kerja,0,"lagi-lagi ada yang buat ricuh, jangan-jangan ada yang ingin sengaja menyudutkan pendemo yang benar-benar menolak undang undang cipta kerja"
ormas anarkis bubar urusanya demo buat gaduh negeri harap buruh adik adik mahasiswa jadi kambing hitam ormas etnik politik haus kuasa negara satu republik indonesia harga mati bubar ormas anarkis,0,"ormas yang anarkis harus dibubarkan , urusanya apa mereka ikut demo , kelihatan jelas kalau mereka ini sebagai pembuat kegaduhan di negeri ini , harap untuk para buruh dan adik-adik mahasiswa agar jangan mau dijadikan kambing hitam oleh ormas dan etnik politik yang haus akan kekuasaan Negara Kesatuan Republik Indonesia harga mati bubarkan ormas anarkis"
tuju tangkap tangkap tangkap tangkap proses hukum demo anarkis janji demo damai bawa barang barang larang,1,setuju di tangkap-tangkap-tangkap-tangkap dan di proses hukum para pendemo yang anarkis sebab janjinya demo damai ternyata banyak yang bawa barang-barang terlarang
aneh lembaga agama demo undang undang perintah sinkron agama ajar akhlak,0,aneh masa dari lembaga agama demo undang undang pemerintahan <br> tidak sinkron agama harusnya mengajarkan akhlak
demo hukum omnibus cipta kerja demo ya,0,ini demo hukum omnibus cipta kerja atau demo untuk harus ya?
males demo pasu bonceng runyam buruh disangkutin pki,0,"paling males kalau yang demo sudah ada pasukan bonceng runyam dibuatnya masalah buruh disangkutin masalah pki lah, lah"
demo bayar,0,demo bayaran 😄
indonesia rusuh bandar senang cundang terima enak enak makan mewah,0,sudah jelas mereka inginkan indonesia rusuh dan bandar senang dan para pecundang penerima enak-enak makan mewah
sadar negara asing adu anak bangsa negara maju negara kaya sehinga negara kuat maju negara,0,"kita tidak sadari kalau mungkin hal ini ada negara asing yang sedang mengadu anak bangsa agar negara kita tidak pernah akan maju, melihat negara kita kaya dengan sudah sehinga akan mungkin menjadi negara yang kuat serta maju itu yang tidak ingin oleh negara lain"
tembak rusuh,0,tembak di tempat perusuh
ya allah hancur proksi cina yahudi freemason negeri,0,ya allah hancur proksi cina dan yahudi ( freemason) dari negeri ini
suruh pakai peluru tajam gas air mata mah pengaruh,0,siapa suruh tidak pakai peluru tajam ? gas air mata mah tidak pengaruh
kalo front bela islam demo damai aneh kalo rusuh mah nama cari makan,1,kalo Front Pembela Islam demo damai saya baru aneh 😂 kalo rusuh itu mah biasa namanya juga cari makan
cari dalang undang undang cari asap cari titik api mana ya logika dasar bismilah tuhan mu tuhan maha hakim bijaksana,1,jangan cari dalang tapi kembali ke awal masalah yaitu undang undang jangan cari asap tapi cari titik asal apinya dimana ya itu logika dasar bismilah tuhan mu dan tuhan dialah yang maha tahu dan hakim yang bijaksana
paham gua mah kalo front bela islam demo ujung ujung makzul presiden rizieq pulang sudut salah perintah lapar demo mangan,0,"paham gua mah kalo Front Pembela Islam yang demo ujung-ujungnya pasti<br>-pemakzulan presiden<br>-minta rizieq pulang<br>-menyudutkan / menyalahkan pemerintah<br>-karena lapar, demo mangan !"
kangen ken demo,1,mungkin kangen pengen di demo
kelompok togel sensasi kadal gurun kadal gurun,0,kelompok togel selalu sensasi kadal gurun-kadal gurun
ujung ujung lengser joko widodo,0,ujung ujung mau lengser joko widodo 😂
taktik polisi sengaja lembar gas air mata lembar batu ujung ujung bilang anarkis,0,"taktik polisi sengaja lembar gas air mata agar masa lembar batu, ujung-ujung bilang masa itu anarkis"
buka front bela islam suruh bubar ricuh oknum oknum provokator,0,"bukanya Front Pembela Islam sudah disuruh bubar kok jadi ricuh , sepertinya oknum oknum yang melakukan ini atau ada provokator"
baca isi undang undang ribu lembar,1,sudah baca isi undang-undangnya belum? hampir seribu lembar 😭
dewan wakil rakyat mana nih,1,Dewan Perwakilan Rakyat kemana nih
moga bhayangkara junjung hukum hilang penghianat,1,semoga bhayangkara selalu menjunjung tinggi hukum dan menghilangkan penghianat
demo front bela islam judul ricuh isi gaduh video aman aman,0,"karena yang demo ada Front Pembela Islam judulnya ricuh , isinya gaduh 😀padahal videonya aman-aman saja itu"
rezim bikin hoaks habis azab rezim,0,rezim bikin hoaks tidak habisnya azab rezim
kuasa prestasi dewan wakil rakyat dajjal jajah rakyat dajjal dajjal korupsi buruk kotor sengaja sembunyi sembunyi bikin undang undang jahanam siksa rakyat sogo laknat jahat buruk kotor masif struktur organisir jahanam idiot lucu,0,penguasa prestasi Dewan Perwakilan Rakyat = dajjal penjajah rakyat ! dajjal-dajjal korupsi terburuk terkotor ini secara sengaja sembunyi-sembunyi bikin undang undang paling jahanam penyiksa rakyat demi sogokan laknat ! kejahatan terburuk terkotor luar biasa yang masif terstruktur terorganisir jahanam idiot lucu !
mah niat guling presiden sok bela kerja bela hak hak,0,ini mah niatnya menggulingkan presiden jangan sok membela pekerja kalau kalian hanya membela hak-hak kalian sendiri
demo tubi tubi pimpin lai gaya rezim bikin gaduh pimpin sabar,0,demo bertubi tubi <br> lain pemimpin lai gaya <br> rezim bikin gaduh <br> kalau pemimpin sabar tidak akan terjadi
hak maksud lempar lempar batu benda tajam arah aparat republik indonesia hina alat negara republik indonesia negara satu republik indonesia,0,apa hak dan maksud kalian lempar-lempar batu dan benda tajam kearah aparat republik indonesia ? kalian sudah menghina alat negara republik indonesia ! keluar kalian dari Negara Kesatuan Republik Indonesia !
indonesia kalo rusuh dengar perintah tuli,0,"ini indonesia, kalo tidak rusuh tidak akan didengar pemerintah tuli"
ricuh brutal demo dki senang anies hasil hancur kota negara gubernur iman masuk surga warga dki sengsara anies calon presiden idam,0,"semakin ricuh dan brutal demo di dki, semakin senang anies dia semakin berhasil menghancurkan ibu kota negara gubernur iman ini sudah pasti masuk surga bila warga dki semakin sengsara! itulah anies calon presiden idaman mendatang"
fokus dewan wakil rakyat nyata arah joko widodo dalang gaduh debat kompleks kait hoaks sulit atas undang undang sah sepenuh terap guna istilah hoaks subjek debat rujuk hoaks variasi gantung konteks,1,"Pertanyaan Anda mengenai mengapa fokus tidak di Dewan Perwakilan Rakyat dan pernyataan yang mengarah kepada joko widodo sebagai dalang kegaduhan adalah perdebatan yang kompleks. Terkait dengan masalah hoaks, hal tersebut memang bisa menjadi masalah yang sulit diatasi, terutama jika undang-undang yang baru disahkan belum sepenuhnya diterapkan. Penggunaan istilah 'hoaks' sering menjadi subjek perdebatan, dan rujukan hoaks dapat bervariasi tergantung pada konteksnya."
demo anarkis tembak hapus anarkis bumi pertiwi,0,para pendemo anarkis tembak tempat hapuskan para anarkis dari bumi pertiwi
emang anggota front bela islam butuh,1,emang anggota Front Pembela Islam ada butuhnya ?
moga selamat dunia akhirat amin,1,semoga semua selamat dunia akhirat amin 🙏
prihatin aksi rusuh anarkis dalang tindak polisi,1,"prihatin aksi rusuh dan anarkis, pasti ada dalang <br> tindak tegas pak polisi,"
kuasa prestasi dewan wakil rakyat dajjal jajah rakyat dajjal dajjal korupsi buruk kotor sengaja sembunyi sembunyi bikin undang undang jahanam siksa rakyat sogo laknat jahat buruk kotor masif struktur organisir jahanam idiot lucu,0,penguasa prestasi Dewan Perwakilan Rakyat = dajjal penjajah rakyat ! dajjal-dajjal korupsi terburuk terkotor ini secara sengaja sembunyi-sembunyi bikin undang undang paling jahanam penyiksa rakyat demi sogokan laknat ! kejahatan terburuk terkotor luar biasa yang masif terstruktur terorganisir jahanam idiot lucu !
presiden joko widodo semenjak rakyat tenang ribut ribut mending mundur rakyat panas,0,presiden joko widodo semenjak jadi belum pernah rakyat tenang lagi-lagi keributan lagi-lagi keributan mendingan saja mundur dari pada rakyat semakin panas
lihat berita kantor berita asing beda narasi lokal,1,kalau lihat berita dari beberapa kantor berita asing agak beda narasi dengan yang lokal
rusuh gulung,0,ini perusuh ! <br> gulung saja !
apa presiden salah kadal gurun basi kadal gurun tangkap tangkap tangkap tangkap langsung podium sekap bayar,0,apapun masalahnya presiden yang salah? <br> kadal gurun basi kadal gurun 😂🤣😅 tangkap-tangkap-tangkap-tangkap langsung saja  yang dipodium pak sekap tanya saja  dibayar berapa 🤣
orasi tau tuju agung lengser joko widodo,0,sebelum mereka berorasi semua sudah tau apa tujuan mereka kalau bukan mengagungkan melengserkan joko widodo
anarkis rusuh ya tembak demo buruhmahasiswa acau habisin,0,"anarkis, para perusuh ya tembak saja  itu bukan pendemo ( buruh/mahasiswa) tapi pengacau habisin"
demo kerja,0,"demo terus, terus kapan kerjanya"
paksa rumah didik formal non formal pribadi budi pekerti,1,paksa semua untuk kembali kerumah masing-masing berikan pendidikan formal dan non formal agar punya kepribadian dan budi pekerti yang baik
masalah dewan wakil rakyat peraturanyahukum omnibuskok salah sasar oke joko widodokok demo salah kaprah ya,0,"yang bermasalah itu Dewan Perwakilan Rakyat dan peraturanya/hukum omnibus,kok malah salah sasaran oke joko widodo,kok demo sudah salah kaprah ya"
kalo main sat kalo situ lembut manipulasi masyarakat masyarakat masyarakat cerdas,0,"kalo mau main nanti ada sat 2024,kalo situ merasa lembut jangan kalian memanipulasi masyarakat, masyarakat tidak seperti dulu lagi, masyarakat sekarang cerdas"
rusuh front bela islam coreng nama mahasiswa buruh r kau front bela islam buat rusuh,0,"yang rusuh Front Pembela Islam yang tercoreng nama mahasiswa dan buruh , kurang saja r kau Front Pembela Islam , pembuat rusuh"
tau kalo demo demo politik kejar kuasa mahasiswa buruh rakyat pancing demo demo politik,1,"ketauan kan sekarang kalo itu demo demo politik hanya untuk mengejar kekuasaan, para mahasiswa, buruh dan rakyat jangan ada yang kepancing dengan demo itu, itu demo politik"
tuhan tolong jalan damai korban perintah buruh solusi baik amin,1,"tuhan, tolong agar semua berjalan damai, jangan ada korban, pemerintah dan buruh dapat solusi yang terbaik, amin"
demo melulu presiden masalah kotak kardus,0,demo melulu presiden bermasalah kotak kardus
tuju lengser joko widodo pulang habib pertanyan habib si warga negara ikut atur main kabur kabur,0,pasti tujuan mereka melengserkan joko widodo dan pulangkan habib pertanyan saya adalah habib siapa si kalau jadi warga negara yang baik harus mengikuti aturan yang ada jangan main kabur-kabur
teriak takbir nama allah rusak ran sesat riji,0,teriak takbir atas nama allah tapi merusak<br> <br> saja ran sesat riji
urus umat undang undang laku kacau negara perintah sungguh otak rusuh,0,"kamu urus umat , bukan undang undang segala cara kamu lakukan untuk kacaukan negara dan pemerintah anda sungguh terlalu otak rusuh"
tangkap tangkap tangkap tangkap biang kerok demo,1,tangkap-tangkap-tangkap-tangkap saja  biang kerok demo
orang orang pikir otak demo bikin riuh otak dungu,0,orang-orang ini tidak ada pikiran yang baik otak demo dan bikin riuh kalian otak dungu
izin demo kadang kadang demo buruh aju tuntut aneh rizieq shihab pulang pulang hubung undang undang cipta kerja teriak teriak nama tuhan hindar,1,"Mengapa perlu memberikan izin untuk demo? Kadang-kadang, demo buruh mengajukan tuntutan yang terlihat aneh. Misalnya, jika seseorang seperti Rizieq Shihab ingin pulang, cukup pulang saja, tidak perlu berhubungan dengan undang-undang Cipta Kerja. Teriak-teriak dengan menggunakan nama Tuhan sebaiknya dihindari."
jakarta haram rusuh anarkis demo wajib geledah nonton nonton bola bawa benda tajam botol,0,"jakarta haram untuk perusuh dan anarkis , tahun depan kalau mau ada demo wajib di digeledah seperti mau nonton nonton bola tidak ada yang bawa benda tajam dan botol"
tembak negara kalah rusuh,0,yang tembak negara masa kalah sama perusuh
buruh lengser joko widodo mantap,0,"ini bukan tentang buruh, tapi tentang bagaimana melengserkan joko widodo mantap"
undang undang hukum omnibus demo presiden wakil rakyat korban rusa selesai kalah kasihan korban negara hancur,0,undang undang hukum omnibus ada masalah sehingga banyak yang demo yang bisa mengakhiri presiden dan wakil rakyat sebelum banyak korban dan kerusakan tidak menyelesaikan masalah harus ada yang mengalah kasihan yang jadi korban negara jadi hancur
demo efektif partisipan subuh panas terik sedia jam sore perintah demo televisi cenderung respons serius demo sejati seringkali muncul dampak luka mati tangkap tuju risiko kadangkala ambil demo teriak pulang semangat komitmen demo ng kumpul minum kopi rumah,1,"dalam sebuah demo yang efektif, partisipan harus siap datang sejak subuh, bahkan di bawah panas terik, dan bersedia berakhir di sekitar jam 4 sore pemerintah yang melihat demo tersebut dari televisi akan lebih cenderung merespons serius demo sejati seringkali memunculkan dampak besar, termasuk luka, kematian, dan penangkapan namun, demi tujuan yang benar, risiko ini kadangkala perlu diambil demo seharusnya bukan hanya tiba, berteriak, dan pulang semangat dan komitmen yang lebih dalam diperlukan jika demo hanya menjadi saja ng berkumpul, mungkin lebih baik minum kopi di rumah"
sip ladang makelar demo kaya raya,0,sip ladang makelar demo kaya raya
saudara perang saudara tertawa tepuk tangan puas,0,saudara perang dengan saudara? siapakah yang tertawa dan tepuk tangan puas
lindas rugi,0,lindas saja  sudah tidak rugi kok
tangkap tangkap tangkap tangkap dalang rusuh penjara,1,tangkap-tangkap-tangkap-tangkap dalang kerusuhan dan penjara
tembak mati,0,tembak mati mereka
polisi psk tni bravo sikat gerombol gerombol sengaja bikin rusak indonesia,1,pak polisi / psk tni bravo <br> <br> sikat semua itu adalah gerombolan-gerombolan yang sengaja bikin rusak indonesia
ingat pulang malam rabu pungkas malam demo bahaya,0,"saya ingatkan kepada kalian ☹️pulang semuanya☹️ karena ini adalah malam rabu pungkasan, kalau kalian sampai malam masih berdemo akan sangat berbahaya untuk kalian semua"
antek antek jongos nya pki nguber pendemorakyat indonesia juang bangsa negara pancasila,0,antek-antek jongos nya para pki pada nguber pendemo/rakyat indonesia yang ingin berjuang demi bangsa negara dan pancasila
gaduh anarkis tangkap tangkap tangkap tangkap demo niat guling presiden joko widodo tuju pimpin negeri,1,"yang gaduh dan anarkis tangkap-tangkap-tangkap-tangkap saja, demo yang jelas saja, jangan ada niat menggulingkan presiden joko widodo yang punya tujuan yang baik untuk memimpin negeri ini"
bubar dewan wakil rakyat tembak mati maling istana,0,bubarkan Dewan Perwakilan Rakyat tembak mati para para maling istana
rakyat ikhlas rusuh usak tindak tembak tempat bosan cari duit tenang,0,"rakyat sudah ikhlas kalau para perusuh , perusak , ditindak tegas , atau ditembak ditempat bosan kapan saya bisa cari duit dengan tenang"
batal rancang undang undang cipta kerja demo selesai simpel,1,"batalkan Rancangan Undang-Undang cipta kerja, demo selesai, simpel kan"
uda tangkap tangkap tangkap tangkap otak tunggang aksi anarkis tangkap tangkap tangkap tangkap pimpin arak lempar rakyat indonesia,1,uda saatnya tangkap-tangkap-tangkap-tangkap otak yang menunggangi aksi ini yang anarkis tangkap-tangkap-tangkap-tangkap pemimpin dan di arak di lempar oleh rakyat indonesia
lanjut lengser prabon,0,lanjutkan lengser ke prabon
ujung ujung lengser joko widodo,0,ujung-ujungnya ingin lengser joko widodo
iblis buat jahat berani takbir manusia buat berani takbir olah jahat laku perintah tuhan nya ran rizieq sesat waspada,0,"iblis berbuat jahat tidak berani bertakbir sedangkan manusia berbuat berani sambil bertakbir , seolah-olah kejahatan yang mereka lakukan atas perintah tuhan nya <br> saja ran rizieq sesat waspada!"
terima kasih tnipolisi republik indonesia satu aman kota pukul mundur demo istana,1,"terima kasih buat tni/Polisi Republik Indonesia, dan satuan pengamanan ibu kota, yang sudah memukul mundur para pendemo yang menuju istana"
semangat polisi kapok tangkap usak situ tangkap tangkap tangkap tangkap dalang,1,"semangat para polisi, jangan pernah kapok untuk menangkap perusak dan jangan hanya sampai di situ tangkap-tangkap-tangkap-tangkap dalang"
semangat polisi republik indonesia ciduk anarkis rusuh negeri tangkap tangkap tangkap tangkap provokator,1,semangat Polisi Republik Indonesia-diciduk para anarkis rusuh negeri ! tangkap-tangkap-tangkap-tangkap provokator !💪👍💪👍💪
demo rusuh sebentar sapu allah desember biar bersih,1,demo lagi rusuh lagi sudah sebentar disapu sama allah bulan desember biar bersih
gugup nyebut tuju,0,jangan gugup nyebut tujuan masa
aparat bikin ricuh,0,aparat yang bikin ricuh
