text,sentiment,original_text
negeri salah urus perintah marketing,0,negri salah urus oleh pemerintahan marketing
banyak mahasiswa berdemopa aspirasi rakyat suka demo,0,Kebanyakan kok mahasiswa yg berdemo....pa mereka bner2 menyampaikan aspirasi rakyat atau hnya suka demo saja....
bbm harga pangan upah stagnan,0,BBM naik harga pangan ikut naik  sedangkan upah stagnan.. Gak naik naik
jokowi demo gek presiden kuiiii,0,"Kata JOKOWI berapa lama demo ini berlangsung, gek President opoo Kuiiii"
gak ngotak coba,0,"yg jd masalah, naiknya gk ngotak,.. cb naik dikit aja"
selamat pilih periode nyesel,0,Selamat atas pilihan anda bila perlu tambah 3/4 periode 🙏🙏 nyesel kan !
rezim,0,Rezim sudah keterlaluan
terus juang adil amp sejahtera rakyat mumpung sambalado satgasus penjara,1,"Teruslah memperjuangkan keadilan &amp; kesejahteraan bagi rakyat, mumpung sambalado satgasus lagi dipenjara.."
gak bikin kota pajak beban rakyatlo pegawai negrinah orang miskin kerja,0,Klu ga mampu bikin ibukota pajak jgn dibebani rakyat.lo mah emang pegawai negri.nah kita orang miskin mau kerja apaan
semangat,1,Semangat....
indonesia kacau gara gara jabat ambil putus sembako bbm,0,Indonesia semakin kacau gara2 para pejabat seenaknya sendiri mengambil keputusan asal naikin sembako lah bbm lah.
rindu tangis puan tokohquot banteng bbm,0,<i>SAYA RINDU TANGISAN PUAN DAN PARA TOKOH&quot; BANTENG SAAT KENAIKAN BBM</i>
turun jokowiiii kaya harto turun presiden,0,Klo bisa Turunkan Jokowiiii.. sma hal nya kya pak harto dlu  dtrunkan dari presiden...
gak protes bbm tolong pakini anggur pekerjaanrumah masuk sita bank ngangsurnegara merdeka pakcari kerja susahekonomi sulittolong turun gaji pegawai negeri pejabatnegara adil kasihan buruh,0,"Aku sebenere nggak protes pak bbm naik,tapi tolong pak,ini aku nganggur udah 2tahun gak dapat pekerjaan,rumah masu disita bank karna gabisa ngangsur.negara ini belum merdeka pak,cari kerjaan susah,ekonomi sulit...tolong turunkan gaji pegawai negri dan pejabat.negara ini gak adil pak...:&#39;( kasian kami para buruh."
jokowi senyum,1,Dan jokowi pun tersenyum
sih bbm naiktp korupsi lgitu aja harapannyaklo bbm dunia ya gimana,1,Pengen nya sih. KLO pun BBM naik.<br>Tp jangan lah korupsi LG.itu doang harapannya.<br>KLO BBM naik emang sluruh dunia naik. Ya mau gmna?
mahasiswa pikir kerdil ngerti jokowisaya rumah tangga erti,0,"Mahasiswa pikiranx kerdil, gak ngerti, sudah dijelaskan pak Jokowi,saya aja ibu rumah tangga ngerti"
dukung mahasiswa,1,Sangat mendukung mahasiswa
bbm subsidi rangin ya,1,Bbm naik? Bukannya subsidinya yg di kurangin ya?
demokemarin,0,Dah naik baru demo.kemarin kemana aja
hati petinggi negeri demo puas bodoh molor kipas kipas,0,"DALAM HATI PARA PETINGGI NEGERI INI, KALIAN DEMO AJA SEPUASNYA, BODO AMAT, GUA MAU MOLOR DLU SAMBIL KIPAS KIPAS"
beli liter ribu k warung,1,Dari dulu beli 1 liter 10k /11k di warung biasa aja
bantu doa,1,Aku hanya bisa bantu doa
rezim era partai orang cilik tujuh kali bbmtapi sipu menang era sby,0,Direzim era partai wong cilik ini setidaknya sudah 7 kali kenaikan bbm...<br>Tapi kok gak terlihat sipuan menangis seperti era sby??
ngaruh bbm naikbaru angkot henti narik bengkalai anak anak skolahmikir,0,"Kata nya egk ngaruh bbm naik,baru angkot berhenti narik udh terbengkalai anak2 skolah.MIKIR"
lanjuutttt pantang mundur juang adil rakyat indonesiamerdeka,1,LANJUUTTTT!!! PANTANG MUNDUR DALAM MEMPERJUANGKAN KEADILAN BAGI RAKYAT INDONESIA!!!MERDEKA!!!🤟🇮🇩
demo bakar kampus berani bakar ban bekas jalan conteksnya basi rugi orang,0,"Demo sambil bakar kampus berani gak, jgn bakar ban bekas di jalanan. Conteksnya  udh basi dan rugikan org banyak"
mantap jalan kaki pakai motor rakyat susah cari biaya hidup ditambahin beban,0,Mantap jalan kaki aj gc usah pakek motor gc tau rakyat nya lagi kesusahan cari biaya hidup malah ditambahin beban 😌
mahasiswa islam laku arogan santun nama mahasiswa islam islam islam yaasaya muslim malu domo rakyat untung gara gara demo orang sulit ngais rizqy bikin sulit orang,0,Mahasiswa Islam ...<br>Kok kelakuan nya arogan .. gak ada santunnya ....<br>Atas nama mahasiswa Islam ...<br>Islam nya Islam apa yaa....<br>Saya sebagai muslim malu ...<br>Kalian kira dengan Domo nya kalian rakyat akan di untungkan ...?<br>Yang ada gara gara Demo .. orang kecil kesulitan ngais rizqy ...<br>Kalian cuma bikin susah orang lain saja .
hidup mahasiswa,1,Hidup Mahasiswa
sih gak langka,1,"Klau naik sih gk maslah, asalkan jangan langka lah."
rakyat adu domba,0,Hanya rakyat yang di adu domba
terus juang mahasiswa,1,Teruslah berjuang mahasiswa 😘😘
mahasiswawartawan,1,Mahasiswa😠<br>Wartawan🤨📸📸📸📸
ricuh harga bbm,0,"Yang buat Ricuh itu yang naikan harga BBM,,"
mahasiswa tukang ribut mahasiswa ide ide solusi pemerintahhindarilah budaya ribut,0,mahasiswa tukang ribut tidak pantas disebut mahasiswa harusnya ide ide atau solusi yg disampaikan ke pemerintah.hindarilah budaya ribut
demo damai rusak fasum tuuh mahasiswa,0,Katanya Demo Damai... tpi malah Merusak Fasum... Dan yakin gak tuuh klo mahasiswa Smua..
terima kasih saudara mahasiswa demo buah hasil sopir ojek daring berterimakasih aksi,1,"Terimakasih saudara2 mahasiswa,, entah demo ini membuahkan hasil atau tidak yang jelas kami driver ojol sangat berterimakasih atas aksi kalian 🙏🙏🙏"
demo kay orang tawur aduh,0,Demo ko Kay orang mau tawuran hadeuh
ya orang orang sederhana butuh represing jalan jahunanti sumpekgitu ya gak ngrtiklo mulia orang sederhna jual sayur pakai sepeda lhjika gak sanggup naik gaji kerja,0,Ya btul tu orng orng sederhana pun butuh represing jln jahu.nanti jika sumpek.gitu ya saya gk ngrti.klo baik tu mulia nya orng sederhna jual sayur pakai sepeda lh.jika gk sanggup minta knaikan gaji aja setiap pekerjaan.
harga naikanmesti pakai apl my pertamina negara penuh ribet,0,udh harga di naikan..mesti pake apl. my pertamina lg.. mmg negara ini penuh dengan keribetan..
jokowi nyakenapa bersembunyilengserkan jokowihapus kota nusantara,0,Kemana pak Jokowi nya<br>Kenapa bersembunyi<br>Lengserkan Jokowi<br>Hapus IKN
tumben pmii berani bongkar mafia,1,"tumben PMII  berani, bongkar mafianya"
demo lempeng demo demo rusuh biar ramai dengar jabat rezim kuping radak budek mata rabun,0,Demo kalo lempeng aja itu bukan demo..  Demo harus rusuh biar rame dan di dengar.  Karena para pejabat rezim ini kupingnya udah radak budek dan matanya juga rabun.
rusuh bbm,0,Rusuh trus.. bbm uda naik
angkot beroprasi henti tumpang suruh turunitu mati rezeki sopir tumpang tujuann,0,Yah knapa angkot yg lagi beroprasi diberhentiksn trs penumpang disiruh turun?????<br><br>Itu sm aja udh mematikan rezeki supir dan penumpang yg perlu ke tempat tujuann
semangat,1,Semangat 👍
demo kasih solusi mending demo korupsi suka mark up harga takut preman bayar,0,Demo2 lg kapan bisa kasih solusi. Mending demo yg korupsi sama yg suka mark-up harga. Apa takut sama preman bayaran.
tuli hancur,0,Kalau mereka tuli? Hancurkan
massa bantu mahasiswa demo,1,Kapan massa bantu mahasiswa buat demo...
asik rusuh adik mahasiswa rokok ya lupa nikmat rusuh kerja beli rokok,1,Asyeeekk rusuh ade2 mahasiswa sambil ngerokok ya jgn lupa buat nambah nikmat rusuhnya walau belum kerja kalian mampu beli rokok 🤣🤣🙊
bakar hancur gedung dprmprtak guna wakil rakyat pencuriklo aman ya henti kirim gas minyak singapura rakyat sulit,0,Bakar dan hancur kan gedung DPR/MPR.Tak guna wakil rakyat pencuri...Klo mau aman ya stop kirim gas dan minyak ke singapura. Rakyat susah
maju mahasiswakemana dprkata wakil rakyatkenapa diam aja,1,Maju teeruusss mahasiswa....kemana dpr....kata nya wakil rakyat...kenapa anda diam aja....
ndeso demo rugi negaraharusnya mahasiswa sekolah biar pikir solusi masyarakat demo nambah baembok ya demo ipk,0,Ndeso... bukanlah klo demo itu merugikan negara...harusnya mahasiswa tuh d skloahin biar mikir buat sesuatu untuk solusi untuk Masyarakat ini malah demo nambahi maslah bae...mbok ya demo ipk kalian g naik naik
berita eropa amerika alami inflasi komennya semangat harap negara hancur resesi harga bbm negara panik demo kena karma ucap,0,Sebelumnya ada berita eropa dan amerika mengalami inflasi. Komennya semangat mengharapkan  negara tersebut hancur dan resesi. <br>Sekarang ini harga BBM di negara sendiri naik malah pada panik dan demo🤦. Jadi kena karma ucapan sendiri
jung mahasiswa rakyat semangat mahasiswa indonesia,1,"Perjungan mahasiswa untuk rakyat, semangat terus mahasiswa indonesia💪💪"
sempat kadrun kerusuhanayo drun jihad lengser jokowi tegak khilafah,0,"KESEMPATAN BAGI KADRUN UNTUK BUAT KERUSUHAN.<br>AYO DRUN JIHAD,  LENGSERKAN JOKOWI.  TEGAKKAN KHILAFAH."
bagus suka lihat,1,Bagus... Suka gua liat nya 🤣
madsud bbmdaripada malaysia,1,Apa madsud BBM..daripada malaysia
hebat,1,Sudah hebat?
pasu,1,Tambah kan lagi pasukan.
ajagak hebohpaling cape henti,1,Biasa aja....gak usah heboh.<br>Paling capek berhenti.
bakar gedung dprgedung ya molor,0,bakar gedung DPR....gedung ya hanya buat molor saja...
mahasiswa akhlak fasilitas hasil pajak rakyat indonesia demo ya demo rusuh wibawa tunjuk didik pake otak pakai emosi sebel ngeliatnya demo rusuh nama penting rakyat,0,Katanya mahasiswa kok gak ada ahlaq. Itu fasilitas umum hasil pajak dr rakyat Indonesia . Demo ya demo tp jgn rusuh yg berwibawa dong tunjukin diri mu itu kalo kmu itu berpendidikan... Pake otak gak pake emosi... Sebel ngeliatnya. Demo rusuh mengatas namakan kepentingan rakyat .
kacau negara jokowisuru undur,0,"Kacau negara ini karena Jokowi,suru saja dia mengundurkan diri"
bbm sampean pilih rakyatbukan lotreinget sambo gak jelasmakin parah indonesia,0,BBM di naikin inget sampean di pilih rakyat.bukan di lotre...inget Sambo kga jelas..makin parah Indonesia
mantap pikir jokowi top,1,Mantab pk jokowi 😜 🤪 👎 top lah
mantap juang rakyat,1,Mantap para pejuang rakyat
demo sila anarkissmua saudarasilahkan salur aspirasi,1,Demo monggo tp jangan anarkis.smua saudara.silahkan salurkan aspirasimu.
makan infrastruktur,0,Makan tuh infrastruktur.
betapa miris jabat tri aparatur dpr majelis musyawarat rakyat anteng anteng gelimang harta harga bbm rakyat tengah jerit bbm jajah bangsa sila pertama pertama turbo ribuliter orang orang kayak mobil mewah motor angkot angkut sembako ada pertalite naik nama orang kayak subsidi orang,0,"Betapa mirisnya ketika Pejabat di seluruh Kementrian dan aparaturnya,, DPR, MPR anteng anteng aja bergelimang harta tidak pernah masalah dgn kenaikan harga BBM tapi rakyat menengah ke bawah menjerit karena kenaikan BBM.. ini yg dikatakan Dijajah oleh Bangsa Sendiri.. <br>Silahkan pertamax, pertamax turbo kau naikan sampai 50 ribu/liter karna itu utk org org kaya bermobil mewah, tp utk motor, angkot dan angkutan sembako harusnya tetap diadakan pertalite 7650.. jgn kau pukul rata semua dinaikan.. itu yg dinamakan orang kaya mensubsidi orang tidak mampu.."
guna demo mending demo langsung rumah politikus bawa botol isi pertalite,0,Gak ada guna demo gini mending kalian demo langsung ke rumah politikus sambil bawa botol isi pertalite
sabar mahasiswa,1,Sabar mahasiswa...
mahasiswa buruh enak lihat buruh demo,1,"Antara mahasiswa dan buruh, lebih enak liat buruh demo."
bakar gedung dpr istana kalah orang srilankadia berani bakar rumah pm istana presiden,0,Bakar gedung DPR dan istana.masa kalah sama orang srilanka.dia berani bakar rumah PM nya dan istana presiden nya
asa masyarkat diam diam gak ribut,1,Perasaan masyarkat diem2 aja gk ribut..
hancur negara,0,Ancur negara
sijoko pinokio hati nurani gak kasihan rakyat,0,Nah ini sijoko Pinokio dmn hati nurani nya apa ga kasian sama rakyat kecil
demo biar insidenklo rugi,1,"Demo yang baik biar tdk ada insiden,klo trjadi apa2 kalian juga yg rugi,"
presiden si idung mancung cebong psti kecewa,0,Presiden nya si Idung nya mancung 😀 !<br>Cebong Pasti kecewa 🤪
gaji anggota dpr majelis musyawarat rakyat doang bbm jaya,0,Yang naik gaji anggota DPR dan MPR doank. BBM naik makin jaya mereka
demo cuman usah demo gak mngkin tanggap perintah kecuali kalih satu sabang merauke demo mngkin tanggap,0,Demo kalo cuman satu tempat lebih baik tak usahlah demo <br>Ga mngkin di tanggapi  oleh pemerintah <br>Terkecuali kalihan bersatu menyeluruh dari sabang sampai merauke demo mngkin baru di tanggapi
dpr wakil partai wakil rakyat catat moga gerak turun presiden,0,Dpr ituh wakil partai bukan wakil rakyat catat ituh ingat. Semoga semua bergerak turun presiden.
polisi,0,Polisi anjhink
jiwa mei,1,Mana jiwa 19 mei 1998 ✊✊✊
demo ya demo atur uang keluarga kena suiping,0,Demo2 y demo aturan nya dapat uang untuk kluarga malah kena suiping
kasihan anak anak sekolah kena turun tepi jalan,0,Kesian anak2 sekolah Sma kena turun tepi jalan.
demo prestasi mahasiswa aq terus bangsa jabat korupsi,0,Demo adlh Prestasi mahasiswa +62😂😂😂aq yakin saat nnti jdi penerus bangsa n jd pejabat akan lbh korup
selagi rezim kuasa harap tenang aman negara,0,selagi rejim berkuasa jangan harap tenang aman negara
lagu lamaa sengaja ricuh biar lekas bubar,0,Lagu lamaa.. Sengaja dibuat ricuh biar bisa lekas dibubarkan..
suka mewek ya,0,yang suka mewek kemana ya..
gas rakyat muak,1,Gass truss rakyat sudah muak
maju saudarakusemoga allah lindung suharto kuat tumbang,1,Maju terus saudaraku....semoga allah melindungi kalian. Suharto yg kuat aja bisa tumbang
orang koar kangen demo,0,dulu ada orang yg koar² kangen di demo..
jokowi senang rakyate iki ekonomi kawit normal teguh njenengan ngunggahno harga bbm komentar nemen nemen ite yokpo perintah panjenenegan,0,Pak jokowi seneng paling nek rakyat.e ngene iki.... Pak ekonomi kawit normal kok tegone njenengan ngunggahno harga bbm iku kate komen nemen nemen ono ITE yokpo teros.. kok tambah ngene pemerintahane panjenenegan pak
bela buruhrakyat anarkis majikan hidup mahasewa,0,"Katanya Bela Buruh/Rakyat tpi kok Anarkis,,, Mungkin Demi Majikan kalian mungkin.... Hidup MahaSewa🤣"
mahasiswa bngsaaaaaaaaaaaattt rusuh rusak ngeroyok orang,0,"mahasewa b4ngs4aaaaaaaaaaaattt kalau gak ngerusuh, ngerusak, dan ngeroyokin orang itu aja yg tau kelen"
bbm nigimna deng masyarakat hasil minimsedangkan hasil produk lokal daerah nilai pasaranx turun,0,BBM Naik ni..gimna deng masyarakat yg penghasilanx sangat minim..sedangkan  hasil produk lokal dari daerah nilai pasaranx menurun..
rakyat biasa harga bbm biar peras rakyat biasa rakyat minim biasa,0,Sudahlah.... Nanti pun rakyat terbiasa dengan harga BBM. Biarkan mereka memeras karna rakyat sudah terbiasa walaupun rakyat yg sangat minim keadaan itu mau TDK mau akan terbiasa
demo redam sambo pasti berita hangat bbm,0,Ini demo untuk meredam kasus Sambo juga pastinya. Akhir jadi berita hangat BBM..
juang nkri pancasila,1,Berjuang untuk nkri dan pancasila
bayar gesek,1,Dibayar berapa tuh yang pada swiping ??
dapat demo solusi,1,Mereka selalu berpendapat demo adalah solusi
jelasyg demo mahasiswa dlldlu sby demo orang gak jelaspadahal,0,"Skrg jelas..yg demo mahasiswa dll...dlu waktu masa SBY, yg demo org ga jelas...padahal cuma naik 500"
ah gelap ngadu siapapendapatan turun bbm,0,"Tahu ah gelap mau ngadu siapa,pendapatan turun malah bbm naik."
demo rusuh saham minyak dunia kacau perintah ambil putus harga moga bu sri mulyani kaji anggar jabat tekan biaya biaya masyarakay tengah,0,"Percuma demo rusuh gini, saham dan minyak dunia lagi kacau. Mau gak mau pemerintah harus ambil keputusan naikin harga. Semoga buk sri mulyani bisa mengkaji masalah anggaran para penjabat untuk nekan biaya biaya buat masyarakay menengah kebawah."
ricuh bentrok hajar,0,"Ricuhkan dan bentrok saja, hajar"
sekenario main pemerintahmengadu domba rakyat sendiribelum bangkit covidpemerintah siksa rakyat,0,"sekenario yg di permain kan pemerintah,mengadu domba rakyatnya sendiri..belum juga bangkit dari covid,pemerintah sudah menyekik rakyat nya sendiri,."
masyarakat,1,Masyarakat gg
majuuuu hadap kuasa zolimm,1,Majuuuu teruussssss walaupunn haruuuus berhadapan dgn para penguasa 2 zolimm
haduuu kumpul mahasiswa bego perintah bodoh,0,Haduuu kumpulan mahasiswa bego lagi pamerin kebodohan mereka di depan umum
dpr merem horden aja ganti gilir diam guna nama wakil rakyat wakil rakyat deret dewan hormat,0,Dpr nya pada merem.. Horden ajh mnta d ganti.. Giliran kek gini pada diem... Apa guna mereka yg mengatasnamakan perwakilan Rakyat?? Perwakilan Dari Rakyat yg mana kalian??? Wahai deretan Dewan yang tethormat???
demo tuwek,0,demo terus sampek tuwek
alhamdullilah,1,alhamdullilah 🙏💪
mari sengsara orang orang miskin biar sulit tahan hidup lahan kosong tambah,0,MARI KITA SENGSARAKAN ORG2 MISKIN BIAR MAKIN SULIT DIA BERTAHAN HIDUP MAKA LAHAN KOSONG AKAN BERTAMBAH
gara gara gara perintah,0,Gara gara pemerintah
manusia manusia laknat demosaya orang dukung perintah langsung bangun subsidi pangkas orang orang kayak maluharusnya subsidi orang orang motor mobil,0,"Manusia manusia laknat naik 2500 aja pada demo.saya orang  kecil mendukung pemerintah demi kelangsungan pembangunan emang subsidi harus di pangkas dari hanya di berikan pada orang orang kaya yg tidak punya malu,harusnya  subsidi hanya untuk orang orang yg punya motor bukan yg punya mobil"
ayo dukung mahasiswa rek,1,Ayo dkung mahasiswa rek
semangat mahasiswa,1,semangat mahasiswa!!
pikir ulang umr minimal gaji indonesia pembandinganya negara afrika bijak boss usaha contoh menteri anu anu gaji juta dipajakin hasil negeri penuh sumber daya pajakin rakyat kes beda jajah bbm bagus tutup bagus harga pokok ikit tutup serial,0,"Jika dipikir ulang di 2022 ini, 1. umr di minimalkan kenaikan (katanya gaji indonesia terlalu tinggi [mungkin pembandinganya adalah negara afrika, dan mungkin karena yang buat kebijakan adalah boss 2 perusahaan, contoh? Mentri anu dan anu dan banyak lagi]. 2. Gaji bawah 5 jt dipajakin (apa penghasilan negeri yang katanya penuh dengan sumber daya ini hanya pajakin rakyat? Kok terkesan gak ada beda dengan penjajahan, 3. BBM naik bagus ini penutupan yang bagus ,dengan begini semua harga pokok ikit naik menutup 2 serial diatas sebelumnya."
salah rakyat demo urus butuh perut rakyat selesai turun serah,0,"Apa yg salah, apa yang tidak benar ! ? Hingga rakyat berdemo tahu diri dong ! Urusan  ke butuhan perut rakyat gak bisa selesaikan, turun aja menyerah aja."
terus juang mahasiswa tolak solusi cerdas demo anarkis,1,Teruslah berjuang mahasiswa... Tapi jgn hanya menolak beri solusi... Kalian cerdas... Demolah jng anarkis....
pmii kader cak imin,1,"PMII kader cak imin, wkwkwk"
tuju demo ujung anarkis mending meruksak bangun kadang makan korban oceh demokrasi nyata suka paksa hendak buang atur boleh demo demokrasi sejati gedung dpr silah keluar dapat kenyang gedung dpr demo jln,0,ITULAH YG SY BISA G SETUJU DEMO..!! UJUNGNYA PASTI ANARKIS MENDING KLW G MERUKSAK BANGUNAN DAN KADANG MAKAN KORBAN..!! NGOCEHNYA DEMOKRASI TP NYATANYA SUKA MEMAKSA KEHENDAK....!! BUANG AJA  ATURAN YG MEMBOLEHKAN DEMO..!! DEMOKRASI SEJATI CUKUP DI DEDUNG DPR..!!! SILAHKAN MENGELUARKAN PENDAPAT SEKENYANGNYA DLM GEDUNG DPR...!!  JANGAN ADA DEMO DI JLN...!!!
mahasiswa kasih input mikirjangan cari sempat lampias napsu preman nih ajar logika jalan laku bobrok,0,"Mahasiswa harus bisa kasih input, mikir....jangan cuma Cari kesempatan untuk melampiaskan napsu preman mereka.  Gimana nih para pengajar mereka.  Logika ngga jalan, kelakuan bobrok."
orang jawa suka demo ya,0,Orang jawa sukanya demo ya
demo,0,Udh naik kok baru demo
mogok biar aman bumi,1,Mogok aja semua biar aman bumi ini
lanjut,1,Lanjutkan...!!!!
harga bbm stategi perintah masyarakat indonesia alih kendara listrik perintah pelan pelan strategi menaikin harga bbm kerja beliau salah usaha kendara listrik kemarin jalan lancar ayo tolak strategi,0,"Naiknya harga BBM itu merupakan Stategi Pemerintah untuk supaya masyarakat indonesia mulai beralih ke kendaraan listrik, maka dari itu pemerintah secara pelan pelan melakukan strategi menaikin harga BBM, supaya kerja sama beliau dengan salah satu perusahaan kendaraan listrik kemaren berjalan dengan Lancar, maka dari itu ayo kita bersama sama, menolak strategi mereka ini❗"
aspirasi bbm turun,1,Lanjutkan aspirasinya sampe bbm turun
dpr guna lengkap bubar,1,Dpr tidak guna jg pelengkap... bubarlan saja.
tangkapin demo bikin ricuh,1,"Tangkapin aja semua pendemo yg bikin ricuh,"
ngacooooo mahasiswa laku preman perintah cabut total subsidi bbm kasih bbm murah kendara motor langsung berimpact rakyat mobil subsidi,0,"Ngacooooo...... Mahasiswa kelakuan preman.  <br><br>Pemerintah harusnya mencabut total subsidi BBM tapi kasih BBM murah untuk kendaraan umum Dan motor, Karena inilah Yang langsung berimpact pada rakyat kecil.  Yang punya mobil jangan dikasih subsidi."
ribet indonesia,0,Makin ribert indonesia..
gak tanggap solusi ya rusuh,1,"Kalo gk ada tanggapan nya atau solusinya, ya memang harus rusuh"
juang adil bangsa negara negri miskin rezim,1,BERJUANG DEMI KEADILAN BANGSA DAN NEGARA. NEGRI SEDANG DIMISKINKAN REZIM
sopir truk gak demo bbm santui,1,Cuma sopir truk yg gk pernah demo BBM naik jga santuy aja
doa mahasiswa selamat tugas jabat celaka,1,"Kami doakan mahasiswa selamat ,, petugas dan pejabat yg celaka."
mahasiswa korban negara sakitsakitsakit,1,Mahasiswa jangan ada korban negara kita sakit...sakit....sakit
presiden jokowi hapus subsidi biar tunjuk bodoh,0,Pak president jokowi hapus saja pak subsidi biar terus menunjukan kebodohan mereka
keep calm amp stay cool please,1,Keep Calm &amp; Stay Cool please...🙏
generasi muda paham apbn perintah subsidi bbm maksimal biar subsidi utang negara bengkak,0,"generasi muda yang gak paham, APBN pemerintah udah subsidi BBM maksimal jika dibiarkan atau terus mensubsidi utang negara membengkak"
presiden,1,Mana pak presiden mana<br>Bapak di mana bapak<br>D Jongol<br>😂😂😂😂😂😂😂😂😂
hidup mahasiswa cerdas pimpin negara diam hancur,1,"Hidup mahasiswa.... Tapi juga harus cerdas, kalau pemimpin negara diam, hancurkan saja."
dukung mahasiswa semangat,1,Gw dukung mahasiswa semangat
angkot tuntut tarif,1,Angkot saja sudah menuntut naikan tarif
contoh tindak turun harga minyak dunia,1,Contoh Tindakan yang tidak akan menurunkan harga minyak dunia.
ayo perintah adu jotos masyarakat,0,Ayo pemerintah adu jotoskan masyarakat bawah
ayo semangat juang rakyat,1,Ayo semangat para pejuang Rakyat..
jokowi jabat bijak perintah jelasdari hukum ekonomi,0,pak jokowi semakin akhir masa jabatan anda kebijakan2 pemerintah semakin gak jelas.dari mulai hukum sampai ekonomi
suar dengar suka tangis bbm,0,Percuma suar kalian tidak akan didengar sama yang suka nangis pas BBM naik
masyrakat geram drama negara drama sambo kapolri blt bbm,0,MASYRAKAT SUDAH GERAM DENGAN BERBAGAI DRAMA DI NEGARA INI.. MULAI DARI DRAMA SAMBO DAN KAPOLRI.. BLT DAN JUGA KENAIKAN BBM..
tembak tembak,0,TEMBAK SAJA MEREKA TEMBAK !!!!
bbm gak paasal dapat naikpendapatan jongkong main,1,BBM naik ga pa2.asal pendapatan naik..pendapatan Jongkong malah main naik aja.
suit,0,Ruwet
warga kampung santai bbm murah bbm rokok adik adik mewah rokok sayang duit bakar pikir logika,1,"Warga yg di kampung santai sj bbm naik, masih murah bbm dr pd rokok, byk adek2 masewah yg merokok apa tdk sayang duit di bakar, pikir dong dgn logika"
mahasiswa zaman,0,gak koyo mahasiswa jaman 98
ayo dukung pks satu partai tolak bbm,1,Ayo kita dukung PKS satu2nya partai yg menolak BBM naik.
mareka order euy,1,Marema orderan euyy !
gaji jabat turun bijak,1,Gaji pejabat di turunkan juga itu lebih bijak
jokowi mundur gagal urus negara urus negara urus sambo,0,Pak jokowi mundur pak udah gagal ngurus negara jangankan ngurus negara ngurus kasus sambo saja ngak mampu
masyaallah moga selamat lancar ibadah saudara saudara ku juang bela rakyat allah tolong allah lindung,1,"MasyaAllah,,, semoga di berikan selamat  dan lancar ibadah semua saudara saudaraku  yg kini sedang berjuang membela rakyat, Cukuplah Allah menjadi Penolong kami dan Allah adalah sebaik-baik Pelindung&quot;"
maju mahasiswa indonesiadipundak harap rakyat disandarkankalianlah sambung lidah rakyatdoa kaliansmg sehat kelancaranmaju mahasiswa indonesia runtuh benteng kesemenaquotan negeri cinta,1,Maju terus mahasiswa Indonesia..dipundak kalianlah harapan kami rakyat kecil disandarkan...kalianlah penyambung lidah rakyat...doa kami selalu menyertai kalian..SMG diberikan kesehatan dan kelancaran..maju terus mahasiswa Indonesia runtuhka benteng kesemena&quot;an di negri tercinta ini.
suara rakyat sengsara tahan,0,Suara rakyat sengsara tidak bisa ditahan
maju mahasiswa,1,Maju terus mahasiswa.
horreeeee nasi bungkus ama,1,Horreeeee nasi bungkus amaan
periode,1,Siap 3 periode!!! 🤣
hancur zolim mantap mahasiswa,1,"hancurkan mereka2 yg zolim, mantap mahasiswa."
preman penggangguran ikut panen duit lumayan demo duit mahasiswa,1,Preman2 dan penggangguran lagi ikutan panen duit juga ..lumayan kn demo2 dapat duit ikut2 sama mahasiswa
duuuiuh musim demo gak ngaruh orang buntut tahu maaf gak dengar berita dunia bbm lihat minggu iya,0,"Duuuiuh masih musim to kalian demo , nggak ngaruh karna org sdh tau buntut2 nya , ketahuan dan minta maaaf , apa kalian nggk denger berita 2 dr seluruh dunia kalo bbm sedang naik ? Tapi kita liat 2 minggu kedepan yaaa . ."
hati hati demo ambil sempat oknum susup biar rusuh,0,Hati hati demo kayak gini bisa di ambil kesempatan oknum buat menyusup biar bisa buat rusuh
pandemi harta kaya presiden anak presiden menteri anggota dpr jabat negara direktur utama bumn jabat bumn aparatur negara lipat lipat rakyat desak pajak harga bahan makan pln bbm,0,"Ingat di masa pandemi ini, harta kekayaan presiden, anak presiden, menteri, anggota DPR, pejabat negara, Dirut BUMN, pejabat BUMN, aparatur negara berlipat lipat, tapi rakyat kecil semakin didesak dengan berbagai kenaikan pajak, harga bahan makanan, PLN dan BBM"
cuma doa baik,1,Lanjut ….cuma doa terbaik
mahasiswa islam ya xxxx,1,mahasiswa islam udah ya plg xxxx
demo tawur didik,0,"Demo apa tawuran ini, kayak gak berpendidikan"
emang hindar minyak dunia subsidi bbm lambat amuk gak kuat subsidi ya ledak kayak negara resesi,0,"Emg udh gabisa dihindari yg sperti ini apalgi ditengah kenaikan minyak dunia, subsidi BBM hanya memeperlambat amukan masa aja, bgtu udh gk kuat subsidinya ya bkal mledak kaya gini, toh di bbrp negara aja smpai resesi"
demo sahdan salur aspirasitapi harus kotor kalimat layak kaum intelektualdan chaos mahasiswaatau demo,0,"Demo ..sah,dan baik tuk salurkan aspirasi..Tapi haruskah dg kata2 kotor .atau kalimat yg tdk layak tuk kaum intelektual..dan seakan klo bisa chaos..!! Mahasiswa..atau siapa  sbnrnya yg demo..?"
mundurr jokowi rakyat harap blt,0,mundurr jokowi kmai rakayat tidak mengharpkan BLT..
turun jokowi,0,Turunkan jokowi
demo gedung dpr mpr bro sis,1,Lanjut demo di gedung DPR-MPR Bro-Sis
